Flor De Milonga,Rogelio Coll ; Eduardo Ruiz,1942,Milonga,Grandes Orquestas De Tango En Uruguay En Los 40,11,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/11 - Flor De Milonga.mp3
Milonga Oriental,Angel Sica ; Instrumental,1942,Milonga,Grandes Orquestas De Tango En Uruguay En Los 40,12,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/12 - Milonga Oriental.mp3
Rebeldia,Angel Sica ; Romego Gavioli  Freddy,1942,Milonga,Grandes Orquestas De Tango En Uruguay En Los 40,13,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/13 - Rebeldia.mp3
Mi Ana Maria,Romeo Gavioli ; Romeo Gavioli  Freddy,1942,Vals,Grandes Orquestas De Tango En Uruguay En Los 40,14,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/14 - Mi Ana Maria.mp3
Mi Montevideo,Romeo Gavioli ; Romeo Gavioli,1943,Tango,Grandes Orquestas De Tango En Uruguay En Los 40,15,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/15 - Mi Montevideo.mp3
María Del Carmen,Romeo Gavioli ; Romeo Gavioli,1944,Tango,Grandes Orquestas De Tango En Uruguay En Los 40,16,/media/Orange/Gordon/tmp/Various/Grandes Orquestas De Tango En Uruguay - El Tango De Los 40/16 - María Del Carmen.mp3
La Viruta,Luis Petrucelli ; Instrumental,1928,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/01 - La Viruta.mp3
Yo Soy La Milonguera,Luis Petrucelli ; Instrumental,1928,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/02 - Yo Soy La Milonguera.mp3
Garufa,Luis Petrucelli ; Instrumental,1928,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/03 - Garufa.mp3
Milagrosa Virgencita,Luis Petrucelli ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/04 - Milagrosa Virgencita.mp3
Tengo Miedo,Luis Petrucelli ; Roberto Diaz,1929,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/05 - Tengo Miedo.mp3
Sentimiento Malevo,Luis Petrucelli ; Roberto Diaz,1929,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/06 - Sentimiento Malevo.mp3
Michelu,Luis Petrucelli ; Instrumental,1930,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/07 - Michelu.mp3
Felicia,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/08 - Felicia.mp3
El Tiburon,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/09 - El Tiburon.mp3
Tristeza Nocturna,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,10,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/10 - Tristeza Nocturna.mp3
Gringa,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,11,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/11 - Gringa.mp3
Bandoneon,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,12,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/12 - Bandoneon.mp3
El Trovero,Julio Pollero ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,13,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/13 - El Trovero.mp3
Que Vachache,Julio Pollero ; Instrumental,1928,Tango,Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero,14,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 1 - Orquesta Luis Petrucelli Y Julio Pollero/14 - Que Vachache.mp3
Apronte,Unknown ; Carlos Almagro,,Milonga,Milongas Reas,1,/media/Orange/Gordon/tmp/Various/Milongas Reas/01 - Apronte.mp3
El Pretendiente,Unknown ; Luis Correa,,Milonga,Milongas Reas,2,/media/Orange/Gordon/tmp/Various/Milongas Reas/02 - El Pretendiente.mp3
Se Dió Vuelta Y Para Qué,Unknown ; Alfredo Del Río,,Milonga,Milongas Reas,3,/media/Orange/Gordon/tmp/Various/Milongas Reas/03 - Se Dió Vuelta Y Para Qué.mp3
La Triple Fatal,Unknown ; Jorge Vidal,,Milonga,Milongas Reas,4,/media/Orange/Gordon/tmp/Various/Milongas Reas/04 - La Triple Fatal.mp3
El Ladrón,Unknown ; Agustín Magaldi,,Milonga,Milongas Reas,5,/media/Orange/Gordon/tmp/Various/Milongas Reas/05 - El Ladrón.mp3
Sin Pensarlo,Unknown ; Carlos Almagro,,Milonga,Milongas Reas,6,/media/Orange/Gordon/tmp/Various/Milongas Reas/06 - Sin Pensarlo.mp3
El Conventillo,Unknown ; Luis Correa,,Milonga,Milongas Reas,7,/media/Orange/Gordon/tmp/Various/Milongas Reas/07 - El Conventillo.mp3
Qué Familia,Unknown ; Alfredo Del Río,,Milonga,Milongas Reas,8,/media/Orange/Gordon/tmp/Various/Milongas Reas/08 - Que Familia.mp3
Milonga Triste,Unknown ; Nelly Omar,,Milonga,Milongas Reas,9,/media/Orange/Gordon/tmp/Various/Milongas Reas/09 - Milonga Triste.mp3
100 Guitarras,Unknown ; Jorge Casal,,Milonga,Milongas Reas,10,/media/Orange/Gordon/tmp/Various/Milongas Reas/10 - 100 Guitarras.mp3
Flor De Amigo,Unknown ; Alfredo Del Río,,Milonga,Milongas Reas,11,/media/Orange/Gordon/tmp/Various/Milongas Reas/11 - Flor De Amigo.mp3
Sin Novedad,Unknown ; Carlos Almagro,,Milonga,Milongas Reas,12,/media/Orange/Gordon/tmp/Various/Milongas Reas/12 - Sin Novedad.mp3
Siete Mujeres,Unknown ; Luis Correa,,Milonga,Milongas Reas,13,/media/Orange/Gordon/tmp/Various/Milongas Reas/13 - Siete Mujeres.mp3
Garufa En Villa Lugano,Unknown ; Jorge Vidal,,Milonga,Milongas Reas,14,/media/Orange/Gordon/tmp/Various/Milongas Reas/14 - Garufa En Villa Lugano.mp3
El Huérfano Y El Sepulturero,Unknown ; Agustín Magaldi,,Milonga,Milongas Reas,15,/media/Orange/Gordon/tmp/Various/Milongas Reas/15 - El Huérfano Y El Sepulturero.mp3
Correo Sentimental,Unknown ; Alfredo Del Río,,Milonga,Milongas Reas,16,/media/Orange/Gordon/tmp/Various/Milongas Reas/16 - Correo Sentimental.mp3
Andá Que Te Cure Lola,Unknown ; Carlos Almagro,,Milonga,Milongas Reas,17,/media/Orange/Gordon/tmp/Various/Milongas Reas/17 - Anda Que Te Cure Lola.mp3
Cobrate Y Dame El Vuelto,Unknown ; Luis Correa,,Milonga,Milongas Reas,18,/media/Orange/Gordon/tmp/Various/Milongas Reas/18 - Cobrate Y Dame El Vuelto.mp3
Milonga Soy,Unknown ; Tito Reyes,,Milonga,Milongas Reas,19,/media/Orange/Gordon/tmp/Various/Milongas Reas/19 - Milonga Soy.mp3
El Desertor,Unknown ; Carlos Almagro,,Milonga,Milongas Reas,20,/media/Orange/Gordon/tmp/Various/Milongas Reas/20 - El Desertor.mp3
Ya Ena Tango,Haris Alexiou,2007,Tango,Tango Greco,1,/media/Orange/Gordon/tmp/Various/Tango Greco/01 - Ya Ena Tango.mp3
Tha Kathomouna Plai Sou,Marinela,2007,Tango,Tango Greco,2,/media/Orange/Gordon/tmp/Various/Tango Greco/02 - Tha Kathomouna Plai Sou.mp3
To Trito Stefani,Alkistis Protopsalti,2007,Tango,Tango Greco,3,/media/Orange/Gordon/tmp/Various/Tango Greco/03 - To Trito Stefani.mp3
T'Apogevmata T'Adia,Glykeria,2007,Tango,Tango Greco,4,/media/Orange/Gordon/tmp/Various/Tango Greco/04 - T'Apogevmata T'Adia.mp3
Tango Vouvo,Dionysis Savvopoulos,2007,Tango,Tango Greco,5,/media/Orange/Gordon/tmp/Various/Tango Greco/05 - Tango Vouvo.mp3
Xromata Apo Ti,Yorgos Kazantzis,2007,Tango,Tango Greco,6,/media/Orange/Gordon/tmp/Various/Tango Greco/06 - Xromata Apo Ti.mp3
Vale Musiki,Despina Olympiou,2007,Tango,Tango Greco,7,/media/Orange/Gordon/tmp/Various/Tango Greco/07 - Vale Musiki.mp3
Me Dyo Gatous Parea,Melina Aslanidou,2007,Tango,Tango Greco,8,/media/Orange/Gordon/tmp/Various/Tango Greco/08 - Me Dyo Gatous Parea.mp3
Ya Ligo,Al. Kalofolias  Th. Amorginos,2007,Tango,Tango Greco,9,/media/Orange/Gordon/tmp/Various/Tango Greco/09 - Ya Ligo.mp3
Ola Ehoun Mini,Magenta,2007,Tango,Tango Greco,10,/media/Orange/Gordon/tmp/Various/Tango Greco/10 - Ola Ehoun Mini.mp3
Hydra Tango,Michalis Nikoloudis,2007,Tango,Tango Greco,11,/media/Orange/Gordon/tmp/Various/Tango Greco/11 - Hydra Tango.mp3
Ah! Alimono Kardia Mou,Yannis Smoilis,2007,Tango,Tango Greco,12,/media/Orange/Gordon/tmp/Various/Tango Greco/12 - Ah! Alimono Kardia Mou.mp3
Piraeus Tango,Michalis Koumbios,2007,Tango,Tango Greco,13,/media/Orange/Gordon/tmp/Various/Tango Greco/13 - Piraeus Tango.mp3
Mordele La Cola Al Chancho,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango: 1908-1909,01,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/01 - Mordele La Cola Al Chancho.mp3
Minestrone,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,02,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/02 - Minestrone.mp3
Atalaya,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,03,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/03 - Atalaya.mp3
La Tango Chinete,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,04,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/04 - La Tango Chinete.mp3
Mi China,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,05,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/05 - Mi China.mp3
Don Pedrito,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,06,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/06 - Don Pedrito.mp3
Auxilio,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,07,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/07 - Auxilio.mp3
El Chichón,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,08,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/08 - El Chich%F3n.mp3
Cosa Linda Barata,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,09,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/09 - Cosa Linda Barata.mp3
Oiga Prenda,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,10,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/10 - Oiga Prenda.mp3
El Otario,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,11,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/11 - El Otario.mp3
Cuándo Se Extinguira La Vela,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,12,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/12 - Cu%E1ndo Se Extinguira La Vela.mp3
El Irresistible,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,13,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/13 - El Irresistible.mp3
La Negrita,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,14,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/14 - La Negrita.mp3
Qué Hubo De Haber Habido,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,15,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/15 - Que Hubo De Haber Habido.mp3
Ma Qui Fu,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,16,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/16 - Ma Qui Fu.mp3
Un Mozo Bien,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,17,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/17 - Un Mozo Bien.mp3
Mosquito,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Tango,Homenaje A La Guardia Vieja Del Tango - 1908-1909,18,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/18 - Mosquito.mp3
La Cuyana,Banda Municipal de la Ciudad de Buenos Aires ; Instrumental,1908,Zamacueca,Homenaje A La Guardia Vieja Del Tango - 1908-1909,19,/media/Orange/Gordon/tmp/Various/Homenaje A La Guardia Vieja Del Tango 1908-1909/19 - La Cuyana.mp3
Vivorita,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/01 - Vivorita.mp3
La Cachorra,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/02 - La Cachorra.mp3
No Te Alfijas,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/03 - No Te Alfijas.mp3
La Musa Mistonga,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/04 - La Musa Mistonga.mp3
La Misa Del Tango,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/05 - La Misa Del Tango.mp3
De Tarde En Tarde,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/06 - De Tarde En Tarde.mp3
Pizpireta,Agesilao Ferrazzano ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/07 - Pizpireta.mp3
Serpentinas,Juan Guido ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/08 - Serpentinas.mp3
Rabanito,Juan Guido ; Instrumental,1927,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/09 - Rabanito.mp3
Sueño Divino,Juan Guido ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),10,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/10 - Sueno Divino.mp3
Bello Juguete,Juan Guido ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),11,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/11 - Bello Juguete.mp3
El Africano,Cayetano Puglisi ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),12,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/12 - El Africano.mp3
La Milonga Azul,Cayetano Puglisi ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),13,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/13 - La Milonga Azul.mp3
La Cumparsita,Cayetano Puglisi ; Instrumental,1929,Tango,Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano  J.B.Guido Y C. Puglisi (1927-1929),14,/media/Orange/Gordon/tmp/Various/Las Orquestas De Victor Vol 2 - Orquesta A. Ferrazano, J.B.Guido Y C. Puglisi (1927-1929)/14 - La Cumparsita.mp3
El Choclo,Carlos Di Sarli ; Instrumental,1954,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,1,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/01 - El Choclo.mp3
Inspiración,Osmar Maderna ; Instrumental,1949,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,2,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/02 - Inspiración.mp3
Rodríguez Peña,Roberto Firpo ; Instrumental,1937,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,3,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/03 - Rodríguez Peña.mp3
El Entrerriano,Alfredo De Angelis ; Instrumental,1946,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,4,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/04 - El Entrerriano.mp3
Re Fa Sí,Francisco Canaro ; Instrumental,1949,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,5,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/05 - Re Fa Si.mp3
El Marne,Horacio Salgán ; Instrumental,1953,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,6,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/06 - El Marne.mp3
Hotel Victoria,Juan D'Arienzo ; Instrumental,1948,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,7,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/07 - Hotel Victoria.mp3
Nueve De Julio,Alfredo De Angelis ; Instrumental,1950,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,8,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/08 - 9 De Julio.mp3
Quejas De Bandoneón,Aníbal Troilo ; Instrumental,1944,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,9,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/09 - Quejas De Bandoneón.mp3
Chiqué,Enrique Francini  Armando Pontier ; Instrumental,1953,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,10,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/10 - Chiqué.mp3
Don Juan,Juan D'Arienzo ; Instrumental,1948,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,11,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/11 - Don Juan.mp3
Unión Cívica,Juan Félix Maglio ; Instrumental,1933,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,12,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/12 - Unión Cívica.mp3
El Once,Osváldo Fresedo ; Instrumental,1953,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,13,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/13 - El Once.mp3
El Amanecer,Roberto Firpo ; Instrumental,1938,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,14,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/14 - El Amanecer.mp3
Derecho Viejo,Osváldo Pugliese ; Instrumental,1945,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,15,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/15 - Derecho Viejo.mp3
Mal De Amores,Julio De Caro ; Instrumental,1928,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,16,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/16 - Mal De Amores.mp3
Ojos Negros,Aníbal Troilo ; Instrumental,1948,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,17,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/17 - Ojos Negros.mp3
Gallo Ciego,Horacio Salgán ; Instrumental,1950,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,18,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/18 - Gallo Ciego.mp3
Mala Junta,Pedro Laurenz ; Instrumental,1947,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,19,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/19 - Mala Junta.mp3
La Yumba,Osváldo Pugliese ; Instrumental,1952,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,20,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/20 - La Yumba.mp3
Mi Refugio,Carlos Di Sarli ; Instrumental,1941,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,21,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/21 - Mi Refugio.mp3
Orlando Goñi,Alfredo Gobbi ; Instrumental,1949,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,22,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/22 - A Orlando Goñi.mp3
Orgullo Criollo,Pedro Laurenz ; Instrumental,1941,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,23,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/23 - Orgullo Criollo.mp3
La Viruta,Alfredo Gobbi ; Instrumental,1947,Tango,Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales,24,/media/Orange/Gordon/tmp/Various/Los 100 Mejores Tangos Volumen 1 - Tangos Instrumentales/24 - La Viruta.mp3
