"Francisco Lomuto 1927-1930 ""Campanita"" - Colección ""Para Entendidos"" - BATC (orq 342)",02480002153429,1
"Francisco Lomuto 1927-1930 ""Tango Argentino"" - BATC (orq 322)",02480002153221,1
Francisco Lomuto 1927-1930 - BATC (orq 273),02480002152736,1
Francisco Lomuto 1927-1930 - Disco Latina (SDL-2009),02480002200925,1
Francisco Lomuto 1927-1931 - BATC (orq 204),02480002152040,1
Francisco Lomuto 1927-1943 - BATC (orq 250),02480002152507,1
Francisco Lomuto 1931-1934 - BATC (orq 240),02480002118527,1
Francisco Lomuto 1931/1950 - Colección 78 RPM (EU-17001),00828766024920,1
Francisco Lomuto 1931/1950 vol 1 - Colección 78 RPM (EU-17023),00828767020129,1
Francisco Lomuto II (1927-1930) - (CTA-732),02480001073223,1
Francisco Lomuto II - Memorial Del Tango 25 - AMP (CD-1275M),02480002127529,1
Francisco Lomuto III (1927-1931) - (CTA-733),02480001073322,1
Francisco Lomuto IV (1927-1930) - (CTA-734),02480001073421,1
Francisco Lomuto Sello RCA Victor Vol. 01 (1931) - CdT,02480001022122,1
Francisco Lomuto Sello RCA Victor Vol. 02 (1931-1932) - CdT,02480001022221,1
Francisco Lomuto Vol 5 1927-1930 - BATC (orq 270),02480001073421,1
Francisco Lomuto Vol. 1 (1931) - (CTA-221),02480001022122,1
Francisco Lomuto Vol. 10 - Mamita - AMP (CD-1237),02480002152620,1
Francisco Lomuto Vol. 11 - Recuerdo - AMP (CD-1261),02480002126126,1
Francisco Lomuto Vol. 2 (1931-1932) - (CTA-222),02480001022221,1
Francisco Lomuto Vol. 3 (1932-1933) - (CTA-223),02480001022320,1
Francisco Lomuto Vol. 4 (1933) - (CTA-224),02480001022429,1
Francisco Lomuto Vol. 5 (1934) - (CTA-225),02480001022528,1
Francisco Lomuto Vol. 5 - Zorro Viejo - AMP (CD-1095),02480002109525,1
Francisco Lomuto Vol. 6 (1934-1935) - (CTA-226),02480001022627,1
Francisco Lomuto Vol. 8 - Alma del bandoneón - (AMP-1185),02480002118527,1
Francisco Lomuto Vol. 9 - Lamento criollo - (AMP-1211),02480002121121,1
Francisco Lomuto Y Su Orquesta Típica 1927-1940 - El bandoneón (EBCD 138),08427328131384,1
Francisco Pancho Lomuto y su orquesta típica (1930-1941) - El bandoneón (EBCD 9),08427328130097,1
Francisco Rotundo con sus cantores Ruiz-Roldán-Campos-Sosa - BATC (orq 223),02480002152231,1
From Argentina to the world - Alfredo De Angelis,00821838343929,1
From Argentina to the world - Aníbal Troilo,00724349443228,1
From Argentina to the world - Carlos Gardel,00094637195925,1
From Argentina to the world - Florindo Sassone,00094637196724,1
From Argentina to the world - Francisco Canaro,00724383785629,1
From Argentina to the world - Greatest Tangos,00724383785926,1
From Argentina to the world - Greatest Tangos y Milongas,00094637197127,1
From Argentina to the world - Greatest Tangos y Valses,00094637205723,1
From Argentina to the world - Héctor Varela,00094637196922,1
From Argentina to the world - Julio De Caro,00094637196526,1
From Argentina to the world - Miguel Caló,00094637196427,1
From Argentina to the world - Osvaldo Fresedo,00094637196625,1
From Argentina to the world - Osvaldo Pugliese,00094637195628,1
From Argentina to the world - Roberto Firpo,00094637197028,1
From Argentina to the world - Rodolfo Biagi,00094637196328,1
Fueye - 1971 - Troilo en RCA (633392),00828766333923,1
Fumando Espero - Canta: Carlos Dante - Alfredo De Angelis - Reliquias (837416),00724383741625,1
Garúa - 1961/1962 - Troilo en RCA (599782),00828765997829,1
Grabaciones Completas 1938-1950 Volumen 1 (CD 1) - El Bandoneón (EBCD 306),08427328133067,1
Grabaciones Completas 1938-1950 Volumen 1 (CD 2) - El Bandoneón (EBCD 307),08427328133074,1
Grabaciones Completas 1938-1950 Volumen 1 (CD 3) - El Bandoneón (EBCD 308),00743214972823,1
Grabaciones Completas 1938-1950 Volumen 1 (CD 4) - El Bandoneón (EBCD 309),08427328133098,1
Grabaciones Completas 1938-1950 Volumen 2 (CD 1) - El bandoneón (EBCD 311),08427328133111,1
Grabaciones Completas 1938-1950 Volumen 2 (CD 2) - El Bandoneón (EBCD 312),08427328133128,1
Grabaciones Completas 1938-1950 Volumen 2 (CD 3) - El bandoneón (EBCD 313),08427328133135,1
Grabaciones Completas 1938-1950 Volumen 2 (CD 4) - El Bandoneón (EBCD 314),08427328133142,1
Grabaciones Olvidadas - Ricardo Malerba / José García - Reliquias (541701),00724354170126,1
Grabaciones Olvidadas Vol. 2 - Pedro Laurenz / Ricardo Malerba - Reliquias (595160),00724359516028,1
Grandes Exitos - Francisco Canaro - Serie de oro tango,00724349962828,1
Grandes Exitos - Miguel Caló - Serie de oro tango,00077779918324,1
Grandes Exitos - Osvaldo Pugliese - Serie de oro tango,00724349965324,1
Grandes Exitos - Roberto Firpo - Serie de oro tango,00724357728225,1
Grandes Tangos Argentinos - Florindo Sassone - Reliquias (477602),00724347760228,1
Grandes del Tango 04 - Los Gloriosos '40 Vol. 2 - Aníbal Troilo 2 CD 1 - Lantower,00743214972427,1
Grandes del Tango 08 - Carlos Gardel 3 CD 2 - Lantower,07798108080026,1
Grandes del Tango 09 - Osvaldo Pugliese 2 CD 2 - Lantower,07798108080071,1
Grandes del Tango 20 - Alfredo De Angelis Vol. 2 CD 2 - Lantower,07798108080439,1
Grandes del Tango 25 - Osvaldo Fresedo CD 1 - Lantower,07798108080521,1
"Grandes del Tango 50 - Agustín Magaldi ""Cantor Nacional"" CD 1 - Lantower",02480001022320,1
Grandes Éxitos - Sondor (8181),07730725818125,1
Great Bands Of Tango's Golden Age 1936-1940 - Harlequin (HQCD-89),00008637208929,1
Homenaje A Los Poetas Del Tango - Enrique Cadicamo - El bandoneón (EBCD 74),08427328130745,1
Homenaje Al Maestro Freddy Scorticati - Orquesta Típica Victor Ex. 5 - (AMP-1165),02480002116523,1
Homenaje a Carlos Gardel - Francisco Canaro - Argentino Ledesma - Archivo Odeon (EU-19004),00094636268927,1
Horacio Salgan Y Su Orquesta Típica 1950-1954 - El bandoneón (EBCD 42),08427328130424,1
Horacio Salgán - RCA/BMG/Solo Tango 71374,00743217137427,1
Horacio Salgán 1950-1956 - BATC (orq 257),02480002152576,1
Héctor Varela 1956-1961 - BATC (orq 258),02480002152583,1
Héctor Varela Vol. 1 (1950-1952) - (CTA-415),02480001041529,1
Héctor Varela Vol. 1 1954-1958 - Archivo Columbia (EU-18004),00828768362921,1
Héctor Varela Vol. 2 (1952-1953) - (CTA-416),02480001041628,1
Héctor Varela Vol. 2 1958-1961 - Archivo Columbia (EU-18005),00828768363027,1
Héctor Varela y sus cantores - Magenta (88094),00605889130727,1
Ignacio Corsini Vol. 5 - Mentira - AMP (CD-1274),02480002127420,1
Instrumental - Carlos Di Sarli - BMG/Tango Argentino (41297),00743214129722,1
"Instrumental 1941-1944 - Aníbal Troilo ""Pichuco"" - BMG/Tango Argentino 1997 (497242)",00743214972427,1
Instrumental 1947-1958 - BATC 2009 (edicion propia EU-14027),07798089730590,1
"Instrumental Tangos of the ""Old Guard"" - Harlequin (HQCD-70)",00008637207021,1
Instrumental Tangos of the Golden Age - Harlequin (HQCD-45),00008637204525,1
Instrumental Vol. 2 - Carlos Di Sarli - BMG/Tango Argentino (63345),00743216334520,1
Instrumentales Incomparables - Héctor Varela - Reliquias (529131),00724352913121,1
Instrumentales Inolvidables - Alfredo De Angelis - Reliquias (499986),00724349998629,1
Instrumentales Inolvidables - Osvaldo Pugliese - Reliquias (859023),00724385902321,1
Instrumentales Inolvidables Vol. 2 - Osvaldo Pugliese - Reliquias (399985),00724349998520,1
Instrumentales Inolvidables Vol. 3 - Osvaldo Pugliese - Reliquias (499962),00724349996229,1
Instrumentales Para Bailar - Francisco Canaro - Reliquias (499972),00724349997226,1
Instrumentales de Colección - Reliquias (473886),00724347388620,1
Instrumentales inolvidables - Alfredo Gobbi - BMG/Tango Argentino 1998 (633492),00743216334926,1
Inéditos De Aníbal Troilo Vol. 1 - BATC (col 501),02480002150015,1
Inéditos de Aníbal Troilo vol. 2 - BATC (col 502),02480002150022,1
Joyas Del Lunfardo - BMG/Tango Argentino (41279),00743214127926,1
"Juan D'Arienzo - ""Lagrimas"" - (AMP-1136)",02480002113621,1
Juan D'Arienzo - BMG/Solo Tango 71376,08427328130998,1
Juan D'Arienzo - RCA Club 65605,00743213541624,1
Juan D'Arienzo 1928-1929 - BATC (orq 276),02480001060223,1
Juan D'Arienzo 1940/1942 - Colección 78 RPM (EU-17009),00828766032222,1
Juan D'Arienzo 1941/1944 - Colección 78 RPM (EU-17010),00828766032321,1
Juan D'Arienzo 1944/1949 - Colección 78 RPM (EU-17011),00828766032420,1
Juan D'Arienzo 1947/1952 - Colección 78 RPM (EU-17040),00828767206325,1
Juan D'Arienzo Instrumental Vol. 1 - BMG/Solo Tango 71372,00743213541624,1
Juan D'Arienzo Serie Electra Vol. 2 - (CTA-602),02480001060223,1
Juan D'Arienzo Vol. 01 (1935-1936) - (CTA-301),02480001030127,1
Juan D'Arienzo Vol. 01 (1935-1936) - CdT,02480001030127,1
Juan D'Arienzo Vol. 02 (1936-1937) - (CTA-302),02480001030226,1
Juan D'Arienzo Vol. 02 (1936-1937) - CdT,02480001030226,1
Juan D'Arienzo Vol. 03 (1937) - (CTA-303),02480001030325,1
Juan D'Arienzo Vol. 04 (1937-1938) - (CTA-304),02480001030424,1
Juan D'Arienzo Vol. 05 (1938-1939) - (CTA-305),02480001030523,1
Juan D'Arienzo Vol. 06 (1939-1940) - (CTA-306),02480001030622,1
Juan D'Arienzo Vol. 07 (1940-1941) - (CTA-307),02480001030721,1
Juan D'Arienzo Vol. 08 (1941) - (CTA-308),02480001030820,1
Juan D'Arienzo Vol. 09 (1941-1942) - (CTA-309),02480001030929,1
Juan D'Arienzo Vol. 10 (1942-1943) - (CTA-310),02480001031025,1
Juan D'Arienzo Vol. 11 (1943) - (CTA-311),02480001031124,1
Juan D'Arienzo Vol. 12 (1944) - (CTA-312),02480001031223,1
Juan D'Arienzo Vol. 12 (1944) - CdT,02480001031223,1
Juan D'Arienzo Vol. 13 (1944-1945) - (CTA-313),02480001031322,1
Juan D'Arienzo Vol. 14 (1945-1946) - (CTA-314),02480001031421,1
Juan D'Arienzo Vol. 14 (1945-1946) - CdT,02480001031421,1
Juan D'Arienzo Vol. 15 (1946-1947) - (CTA-315),02480001031520,1
Juan D'Arienzo Vol. 16 (1947-1948) - (CTA-316),02480001031629,1
Juan D'Arienzo Vol. 16 (1947-1948) - CdT,02480001031629,1
Juan D'Arienzo Vol. 17 (1948-1949) - (CTA-317),02480001031728,1
Juan D'Arienzo Vol. 17 (1948-1949) - CdT,02480001031728,1
Juan D'Arienzo Vol. 18 (1949-1950) - (CTA-318),02480001031827,1
Juan D'Arienzo Vol. 18 (1949-1950) - CdT,02480001031827,1
Juan D'Arienzo Vol. 19 (1950-1951) - (CTA-319),02480001031926,1
Juan D'Arienzo Vol. 20 (1951-1952) - (CTA-320),02480001032022,1
Juan D'Arienzo Vol. 20 (1951-1952) - CdT,02480001032022,1
Juan D'Arienzo Vol. 21 (1952-1953) - CdT,02480001032121,1
Juan D'Arienzo Vol. 22 (1953-1954) - (CTA-322),02480001032220,1
Juan D'Arienzo Vol. 22 (1953-1954) - CdT,02480001032220,1
Juan D'Arienzo Vol. 23 (1954-1955) - (CTA-323),02480001032329,1
Juan D'Arienzo Vol. 23 (1954-1955) - CdT,02480001032329,1
Juan D'Arienzo Vol. 24 (1955-1956) - (CTA 324),02480001032428,1
Juan D'Arienzo Vol. 25 (1956-1957) - (CTA-325),02480001032527,1
Juan D'Arienzo Vol. 26 (1957-1958),02480001032626,1
Juan D'Arienzo Vol. 27 (1958),02480001032725,1
Juan D'Arienzo Vol. 28 (1958),02480001032824,1
Juan D'Arienzo Vol. 29 (1958-1959),02480001032923,1
Juan D'Arienzo Vol. 30 (1959-1960),02480001033029,1
Juan D'Arienzo Vol. 31 (1960-1961),02480001033128,1
Juan D'Arienzo Vol. 32 (1961),02480001033227,1
Juan D'Arienzo Vol. 33 (1961-1962),02480001033326,1
Juan D'Arienzo Vol. 34 (1962-1963),02480001033425,1
Juan D'Arienzo Vol. 35 (1963),02480001033524,1
Juan D'Arienzo Vol. 36 (1963-1964),02480001033623,1
Juan D'Arienzo Vol. 37 (1964-1965),02480001033722,1
Juan D'Arienzo Vol. 38 (1965),02480001033821,1
Juan D'Arienzo Vol. 39 (1965-66),02480001033920,1
Juan D'Arienzo Vol. 40 (1966-1967),02480001034026,1
Juan D'Arienzo Vol. 41 (1967),02480001034125,1
Juan D'Arienzo Vol. 42 (1967-1969),02480001034224,1
Juan D'Arienzo Vol. 43 (1969),02480001034323,1
Juan D'Arienzo Vol. 44 (1969-1970),02480001034422,1
Juan D'Arienzo Vol. 46 (1971),02480001034620,1
Juan D'Arienzo Vol. 47 (1971-1973),02480001034729,1
Juan D'Arienzo Vol. 48 (1973-1975),02480001034828,1
Juan D'Arienzo Y Su Orquesta Típica 1928-1929 - El bandoneón (EBCD 133),08427328131339,1
Juan D'Arienzo años '57 al '63 - BATC Revista Volumen 11 (862512),00743218625121,1
"Juan D'Arienzo con Libertad Lamarque, Alberto Echagüe, Armando Laborde 1954-1957 - Archivo RCA (EU-16009)",00743219561220,1
Juan D'Arienzo Época de oro Vol. 01 (1935-9138) - (APCD-6501),02480002027713,1
Juan D'Arienzo Época de oro Vol. 02 (1939-1939) - (APCD-6502),02480002027720,1
Juan D'Arienzo Época de oro Vol. 03 (1940-1941) - (APCD-6503),02480002027737,1
Juan D'Arienzo Época de oro Vol. 04 (1942-1944) - (APCD-6504),02480002027744,1
Juan D'Arienzo Época de oro Vol. 05 (1944-1945) - (APCD-6505),02480002027751,1
Juan D'Arienzo Época de oro Vol. 06 (1946-1947) - (APCD-6506),02480002027768,1
Juan D'Arienzo Época de oro Vol. 07 (1948-1950) - (APCD-6507),02480002027775,1
Juan D'Arienzo Época de oro Vol. 08 (1950-1952) - (APCD-6508),02480002027782,1
Juan D'Arienzo Época de oro Vol. 09 (1953-1954) - (APCD-6509),02480002027799,1
Juan D'Arienzo Época de oro Vol. 10 (1955-1957) - (APCD-6510),02480002027805,1
Juan D'Arienzo Época de oro Vol. 11 (1957-1961) - (APCD-6511),02480002027812,1
"Juan Maglio ""Pacho"" 1926-1931 - BATC (orq 261)",02480002152613,1
"Juan Maglio ""Pacho"" 1927-1928 - BATC (ORQ-243)",02480002152439,1
"Juan Maglio ""Pacho"" 1927-1930 - BATC (orq 272)",02480002152729,1
"Juan Maglio ""Pacho"" 1929-1931 - BATC (orq 326)",02480002153269,1
"Juan Maglio ""Pacho"" Vol. 1 - 1927-1928 - Disco Latina (SDL-2006)",02480002200628,1
"Juan Maglio ""Pacho"" Vol. 2 - 1928-1932 - Disco Latina (SDL-2017)",02480002201724,1
"Juan Maglio ""Pacho"" Vol. 6 - Siete palabra - AMP (CD-1101)",02480002110125,1
Juan Maglio (Pacho) (1929-1930) - (CTA-721),02480002152729,1
Juan Maglio (Pacho) (II) (1927-1931) - (CTA-722),02480001072226,1
Juan Maglio (Pacho) - BATC (orq 201),02480002152019,1
Juan Maglio (Pacho) III (1927-1930) - (CTA-723),02480001072325,1
Juan Maglio (Pacho) IV (1927-1931) - (CTA-724),02480001072424,1
Juan Maglio (Pacho) V (1926-1930) - (CTA-725),02480001072523,1
Juan Maglio (Pacho) VI (1926-1931) - (CTA-726),02480001072622,1
Juan Maglio (Pacho) VII (1926-1931) - (CTA-727),02480001072721,1
Juan Maglio (Pacho) VIII (1926-1932) - (CTA-728),02480001072820,1
"Juan Maglio 1926-1930 ""Milonguero viejo"" - BATC (orq 305)",02480002153054,1
"Juan Maglio 1926-1932 ""Alma y corazón"" - BATC (orq 293)",02480002152934,1
"Juan Maglio 1928-1931 ""Mi barrio querido"" - BATC (orq 294)",02480002152941,1
"Julio De Caro (1926-1928) - Baleccion ""Para Entendidos"" - BATC (orq-281)",00828768502525,1
Julio De Caro (1935-1942) - (CTA-762),02480001076224,1
Julio De Caro (1949-1951) - (CTA-760),02480001076026,1
Julio De Caro (1951-1953) - (CTA-761),02480001076125,1
Julio De Caro - RCA/BMG/Solo Tango 71388,00821838336228,1
Julio De Caro 1926-1932 - Harlequin (HQCD-143),00008637214326,1
Julio De Caro 1929-1931 - BATC (orq 222),02480002119920,1
"Julio De Caro 1935-1942 ""Saca chispas"" - BATC (orq 297)",02480002152972,1
"Julio De Caro 1949-1953 ""De mi barrio"" - BATC (orq 313)",02480002153139,1
Julio De Caro Vol. 03 (1926) Sello RCA Victor - CdT,02480001012123,1
Julio De Caro Vol. 04 (1926-1927) Sello RCA Victor - CdT,02480001012222,1
Julio De Caro Vol. 05 (1927) Sello RCA Victor - CdT,02480001012321,1
Julio De Caro Vol. 06 (1927-1928) Sello RCA Victor - CdT,02480001012420,1
Julio De Caro Vol. 07 (1928-1934) Sello RCA Victor - CdT,02480001012529,1
Julio De Caro Vol. 1 (1926) - (CTA-121),02480001012123,1
Julio De Caro Vol. 10 - Boedo - AMP (CD-1269),02480002126928,1
Julio De Caro Vol. 2 (1926-1927) - (CTA-122),02480001012222,1
Julio De Caro Vol. 3 (1927) - (CTA-123),02480001012321,1
Julio De Caro Vol. 4 (1927-1928) - (CTA-124),02480001012420,1
Julio De Caro Vol. 5 (1928/1934) - (CTA-125),02480001012529,1
Julio De Caro Vol. 5 - Jueves - AMP (CD-1091),02480002109129,1
Julio De Caro Vol. 6 (1924-1926) - (CTA-126),02480001012628,1
Julio De Caro Vol. 6 - Chiqué - AMP (CD-1115),02480002111528,1
Julio De Caro Vol. 7 - A pan y agua - AMP (CD-1143),02480002114321,1
Julio De Caro Vol. 9 - Moulin Rouge - AMP (CD-1245),02480002124528,1
King of Rhythm 1937-1944 - Harlequin (HQCD-71),00008637207120,1
La Cachila,02480002028215,1
La Cara De La Luna,00724383582426,1
La Cumparsita - 1943 - Troilo en RCA (594402),00828765944021,1
La Cumparsita - 20 Veces Inmortal - EMI (7975192),00077779751921,1
La Cumparsita - Sondor (4767),00043011302923,1
La Cumparsita - Tango Argentino - Living Era CD AJA 5456,00743625545623,1
La Cumparsita - Versiones de distintas orquestas - Década del '40 al '90 - BATC (COL-514/5014),02480002150145,1
La Cumparsita - Versiones de los '60 en adelante Vol. 2 - BATC (COL-559/5059),02480002150596,1
La Cumparsita Juan D'Arienzo y su Orquesta típica 1935-1939 - El bandoneón (EBCD 84),08427328130844,1
La Cumparsita Vol. 2 - Sondor (8271),07730725827127,1
La Fonola Inéditos Orquestas con Cantores - CDFOG 549,07798084655492,1
La Melodía De Nuestro Adiós - El bandoneón (EBCD 30),08427328130301,1
La Morocha canta Alberto Echagüe - Magenta (9.101),07798067330286,1
La Puñalada - Blue Moon (BMT 011),08427328140119,1
La Yumba - 1945-1947 - Blue Moon (BMT 010),08427328140102,1
La epoca de oro vol. 1 (1917-1928) - BATC (col 541),02480002150411,1
La epoca de oro vol. 10 (1940-1952) - BATC (col 550),02480002150503,1
La epoca de oro vol. 11 (1949-1960) - BATC (col 551),02480002150510,1
La epoca de oro vol. 12 (1950-1954) - BATC (col 552),02480002150527,1
La epoca de oro vol. 13 (1954-1967) - BATC (col 553),02480002150534,1
La epoca de oro vol. 16 (1927-1931) - BATC (col 575),02480002150756,1
La epoca de oro vol. 17 (1925-1931) - BATC (col 577),02480002150770,1
La epoca de oro vol. 18 (1927-1945) - BATC (col 578),02480002150787,1
La epoca de oro vol. 2 (1913-1930) - BATC (col 542),02480002150428,1
La epoca de oro vol. 5 (1926-1935) - BATC (col 545),02480002150459,1
La epoca de oro vol. 6 (1926-1939) - BATC (col 546),02480002150466,1
La epoca de oro vol. 7 (1928-1937) - BATC (col 547),02480002150473,1
La epoca de oro vol. 8 (1929-1936) - BATC (col 548),02480002150480,1
La epoca de oro vol. 9 (1930-1940) - BATC (col 549),02480002150497,1
"La guardia vieja - Juan Maglio ""Pacho"" 1927-1932 - Colección 78 RPM (EU-17052)",07798089730804,1
La vida es una milonga vol. 2 - DyM (dz003004),00718750143426,1
La Última Cita 1947-1953 - El bandoneón (EBCD 105),08427328131056,1
La última curda - 1963 - Troilo en RCA (633422),00828766334227,1
Las Damas Del Tango 1909-1946 - El bandoneón (EBCD 93),08427328130936,1
Las Joyas Del Tango Vol. 1 (1928-1946) - (CTA-1010),02480001101025,1
Las Joyas Del Tango Vol. 2 (1929-1942) - (CTA-1011),02480001101124,1
Las Joyas Del Tango Vol. 3 (CTA-1012),02480001101223,1
Las Joyas de La Fonola - F 764,07798049047645,1
Las Primeras Grabaciones 1928-1931 (BMT 020),08427328140201,1
Las Voces del Siglo XX Vol. 1 - CD 1 - Lantower,07798113060181,1
Las milongas más milongas - Quinteto Pirincho / Roberto Firpo - Reliquias (529433),00724352943326,1
Lo Mejor De Aníbal Troilo,00099441335727,1
Lo Mejor De Carlos Di Sarli - MH 150928,00099441337226,1
Lo que faltaba de D'Arienzo / Valdéz 1958-1964 - Archivo RCA (EU-16033),00886971398625,1
Lo que vendrá - 1963 - Troilo en RCA (627032),00828766270327,1
Loca Bohemia - Osmar Maderna 1946-1960 - Archivo RCA (EU-16035),00886971399028,1
Loco Turbión - Blue Moon (BMT 017),08427328140171,1
Los 20 temas elegidos (Clarín),09789507826566,1
Los Dúos con Carlos Dante y Oscar Larroca - Alfredo De Angelis - Reliquias (477601),00724347760129,1
Los Dúos de Carlos Dante y Julio Martel Vol. 2 - Alfredo De Angelis - Reliquias (499993),00724349999329,1
Los Grandes Clasicos Del Tango - Alfredo De Angelis - Blue Moon (BMCD 2053),08427328020534,1
Los Primeros Instrumentales - Alfredo De Angelis - Reliquias (595166),00724359516622,1
Los Tangos Más Buscados De Carlos Di Sarli - (MH-24659),00099441602720,1
Los grandes tangos del '40 - Francisco Canaro - Reliquias (499973),00724349997325,1
Los inéditos de Osvaldo Pugliese Volumen 1 - BATC (col-529/5029),02480002150299,1
Los inéditos de Osvaldo Pugliese Volumen 2 - BATC (col-530/5030),02480002150305,1
Lucio Demare (1938-1945) - (CTA-751),02480001075128,1
Lucio Demare - Malena - AMP (CD-1244),02480002124429,1
Lucio Demare Vol. 2 (1942-1945) - (CTA-752),02480001075227,1
Lucio Demare Vol. 3 (1941-1944) - (CTA-753),02480001075326,1
"Lucio Demare Vol. 5 (1957-1959) - Sellos Disc Jockey, Music Hall - CdT",00709735501829,1
Madame Ivonne - DyM (dz020070),04024236200702,1
Mala Junta (1936-1944) - El bandoneón (EBCD 98),08427328130981,1
Mariposita,00099441337028,1
María - 1945 - Troilo en RCA (633442),00828766334425,1
Maximos artistas del Tango popular - Osvaldo Fresedo canta Roberto Ray,00828768494721,1
Me Gusta Bailar Milonga - Sondor (8107),07730725810723,1
"Memorial Del Tango 16 - Ricardo Tanturi ysu orquesta típica ""Los Indios"" - AMP (CD-1216M)",02480002121626,1
Memorial Del Tango 17 - Osvaldo Fresedo II - AMP (CD-1227M),02480002153078,1
Memorial Del Tango 18 - Orquesta Típica Victor II - AMP (CD-1228M),02480002152606,1
Memorial Del Tango 19 - Roberto Firpo II - AMP (CD-1239M),02480002123927,1
Memorial Del Tango 2 - Roberto Firpo - (AMP-1138M),02480002152422,1
"Memorial Del Tango 21 - Juan Maglio ""Pacho"" II - AMP (CD-1251M)",02480002125129,1
Memorial Del Tango 22 - Carlos Gardel - AMP (CD-1252M),02480002125228,1
Memorial Del Tango 4 - Osvaldo Fresedo - (AMP-1150M),02480002152798,1
Memorial Del Tango 5 - Francisco Lomuto - (AMP-1161M),02480002116127,1
Memorial Del Tango 6 - Adolfo Carabelli - (AMP-1162M),02480002116226,1
Mercedes Simone Vol. 2 (1928-1937) - (CTA-812),02480001081228,1
Meta fierro - Yunta brava 1939-1940 - Colección Juan D'Arienzo 2005 (693332),00828766933321,1
Mi Tango Triste - BMG/Tango Argentino (63358),00743216335824,1
Mi evocación - Adolfo Carabelli 1927/1935 - Colección 78 RPM (EU-17043),07798089730675,1
Mientras gime el bandoneón - 1946 - Troilo en RCA (623722),00828766237221,1
Miguel Caló - Lejos De Buenos Aires - AMP (CD-1250),02480002125020,1
"Miguel Caló 1933-1967 ""Milonga Porteña"" - BATC (orq 298)",02480002152989,1
Miguel Caló Con Sus Grandes Cantantes en FM Tango - 28542,00724382854227,1
Miguel Caló and his Orchestra of the Stars 1942-1950 - Harlequin (HQCD-172),00008637217228,1
Miguel Caló y su Orquesta de Las Estrellas 1941-1944 - El bandoneón (EBCD 92),08427328130929,1
Miguel Caló y sus cantores - Archivo Odeon (EU-19015),00094638988427,1
Miguel Villasboas Y Su Quinteto Bravo Del 900 1960-1962 - Disco Latina (SDL 2010),02480002201021,1
Miguel Villasboas en Japón - Sondor (8205),07730725820524,1
Miguel Villasboas y su orquesta típica en Australia - Sondor (8310),07730725831025,1
"Milonga De Mis Amores - Firpo, Laurenz, Malerba, Rodríguez - Altaya 1998",02480002028611,1
Milonga De Mis Amores - Fueye 2003 (2403),07796095000812,1
Milonga De Mis Amores 1937-1944 - Pedro Laurenz - El bandoneón (EBCD 82),08427328130820,1
Milonga Orillera - El bandoneón (EBCD 75),08427328130752,1
Milonga Que Peina Canas vol. 3 - DyM (dz003007),00718750143723,1
Milonga de mis amores 1964-1975 - Colección Juan D'Arienzo 2004 (693552),00828766935523,1
Milonga vieja milonga,04024236030019,1
Milongas... Pa' Sacarle Viruta Al Piso - En FM Tango,00724382854425,1
Milongueando con Canaro - Reliquias (541690),00724354169021,1
Milongueando con Juan D'Arienzo - 1935-1962 - Archivo RCA (EU-16025),00828766408621,1
Milongueando en el '40 con Di Sarli y Troilo - 1939-1944 - Archivo RCA (EU-16036),00886971399127,1
Milonguita - 1964/1965 - Troilo en RCA (599792),00828765997928,1
Misterio - DyM (dz020006),04024236200061,1
Mitología Del Tango Vol. 2 - AMP (CD-1254),02480002125426,1
Mitología Del Tango Vol. 3 - AMP (CD-1278),02480002127826,1
Mucho Mucho 1953-1954 - Colección Juan D'Arienzo 2005 (693442),00828766934427,1
Muñeca Brava,07798067339517,1
"Ni más, ni menos - Aníbal Troilo - Reliquias (837425)",00724383742523,1
Nobleza De Arrabal 1937-1941 - El bandoneón (EBCD 90),08427328130905,1
Noche De Reyes - 4º Concurso De Tangos De Max Glücksmann Y Sus Discos Nacional 1927 - El Bandoneón (EBCD 152),08427328131520,1
Noches De Tango - BMG/Tango Argentino (63356),00743216335626,1
"Noches de Cabaret - Héctor Varela y su Orquesta, cantan: Rodolfo Lesica, Argentino Ledesma, Armando Laborde - Reliquias (595158)",00724359515823,1
Nostalgia - Osvaldo Fresedo - Reliquias (837418),00724383741823,1
Nostálgico,00731453933224,1
Nuestro Buenos Aires - 1968 - Troilo en RCA (622152),00828766221527,1
Ojos negros (Magenta 9053),07798067339531,1
Orquesta Juan D'Arienzo Vol. 21 (1952-1953) - (CTA-321),02480001032121,1
Orquesta Julio De Caro Vol. 8 - Buen Amigo - AMP (CD-1199),02480002119920,1
Orquesta Símbolo Osmar Maderna Vol. 1 - BATC (orq 214),02480002152149,1
Orquesta Símbolo Osmar Maderna Vol. 2 - BATC (orq 215),02480002152156,1
Orquesta Típica Brunswick - AMP (CD-1097),02480002109723,1
Orquesta Típica Brunswick 1930-1931 - BATC (orq 244),02480002152446,1
Orquesta Típica Brunswick 1930-1932 - BATC (orq 245),02480002109723,1
Orquesta Típica Francisco Lomuto Vol. 7 - Cuando Llora La Milonga - AMP (CD-1151),02480002152736,1
Orquesta Típica Victor - Harlequin (HQCD-155),00008637215521,1
Orquesta Típica Victor 1925-1927 - BATC (orq 260),02480002152606,1
Orquesta Típica Victor 1925-1934 - El bandoneón (EBCD 41),08427328130417,1
"Orquesta Típica Victor 1926-1927 ""Carta brava"" - BATC (orq 335)",02480002153351,1
