Tango,"Carlos Di Sarli, voc. Roberto Rufino",Navegante / Vito Dumas,1943
Vals,"Osvaldo Pugliese, voc. Jorge Maciel",Navidad,1966
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Necesito olvidar,1942
Tango,Osvaldo Pugliese,Negracha,1948
Tango,Orquesta Típica Victor,Negro,1926
Tango,"Francisco Lomuto, voc. Fernando Díaz",Negro lindo,1940
Tango,"Francisco Lomuto, voc. Fernando Díaz",Negro lindo,1940
Tango,"Osvaldo Fresedo, voc. Carlos Mayel",Nidito azul,1940
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Nido gaucho,1942
Tango,", voc. Mario Pomar",Nido gaucho,
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Nido gaucho,1942
Tango,"Ricardo Malerba, voc. Orlando Medina",Ninguna,1942
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Ninguna,1942
Tango,"Alberto Castillo, voc. Alberto Castillo",Ninguna,1948
Tango,"Francisco Canaro, voc. Tita Merello",Niño bien,1956
Tango,"Ángel D'Agostino, voc. Ángel Vargas",No aflojés,1940
Tango,,No cantes victoria,1930
Tango,"Ángel D'Agostino, voc. Ángel Vargas",No creas,1943
Tango,"Carlos Di Sarli, voc. Alberto Podestá",No está,1942
Milonga,"Francisco Canaro, voc. Ernesto Famá",No hay tierra como la mía,1939
Tango,"Alfredo Gobbi, voc. Ángel Díaz",No la traigas,1949
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",No le digas que la quiero,1941
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",No le digas que la quiero,1940
Vals,Juan D'Arienzo,"No llores, madre",1936
Tango,"Ricardo Tanturi, voc. Roberto Videla",No me escribas,1946
Tango,"Osvaldo Pugliese, voc. Alberto Morán",No me escribas,1946
Tango,"Pedro Laurenz, voc. Juan Carlos Casas",No me extraña,1940
Tango,"Héctor Varela, voc. Rodolfo Lesica",No me hablen de ella,
Tango,Juan D'Arienzo,No me lo digas,1939
Tango,"Osvaldo Fresedo, voc. Roberto Ray",No me pregunten por qué,1935
Tango,", voc. Mario Pomar",No me pregunten por qué,
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",No mientas,1938
Tango,"Rodolfo Biagi, voc. Alberto Lago",No puede ser,1941
Tango,"Francisco Canaro, voc. Ernesto Famá",No quiero verlo más,1934
Tango,,No te aguanto más,1929
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",No te apures carablanca,1942
Tango,"Juan D’Arienzo, voc. Alberto Reynal",No te engañes corazón,1940
Vals,"Miguel Caló, voc. Raúl Iriarte","No te olvides de mí, corazón...",1945
Tango,"Miguel Caló, voc. Roberto Arrieta",No te perdono más,1948
Tango,"Juan D'Arienzo, voc. Mario Bustos",No te quiero más,1957
Tango,"Juan D'Arienzo, voc. Armando Laborde","No te vayas, mi bien",1954
Tango,"Ángel D'Agostino, voc. Ángel Vargas",No vendrás,1945
Tango,Carlos Di Sarli,Nobleza de arrabal,1940
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Noche de carnaval,1942
Vals,"Francisco Canaro, voc. Ernesto Famá",Noche de estrellas,1939
Vals,Francisco Lomuto,Noche de ronda,1937
Tango,"Ricardo Tanturi, voc. Roberto Videla",Noche de tangos,1946
Vals,Quinteto Pirincho,Noches de amor,1-04
Vals,"Francisco Canaro, voc. Ernesto Famá",Noches de Atenas,1933
Tango,"Héctor Varela, voc. Argentino Ledesma",Noches de Brasil,1955
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Noches de Colón,1941
Tango,"Ricardo Malerba, voc. Orlando Medina",Noches de Montmartre,1941
Tango,"Osvaldo Fresedo, voc. Oscar Serpa",Noches largas,1945
Tango,"Francisco Lomuto, voc. Jorge Omar",Nostalgias,1936
Tango,"Miguel Caló, voc. Alberto Morel",Nostalgias,1936
Tango,"Miguel Caló, voc. Roberto Arrieta",Nostalgias,1948
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Notas de bandoneón,1942
Tango,"Francisco Canaro, voc. Alberto Arenas",Nubes de humo,1956
Tango,"Carlos Di Sarli, voc. Roberto Florio",Nuestra noche,1957
Tango,Juan D'Arienzo,Nueve puntos,1965
Tango,,Nueve puntos,
Tango,Alfredo Gobbi,Nueve puntos,1952
Tango,Quinteto Pirincho,Nueve puntos,3-08
Tango,Quinteto Pirincho,Nueve puntos,3-08
Tango,"Miguel Caló, voc. Roberto Arrieta",Nunca más,1948
Tango,"Juan D'Arienzo, voc. Héctor Mauré",Nunca más,1941
Tango,"Pedro Laurenz, voc. Alberto Podestá",Nunca tuvo novio,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Oigo tu voz,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Oigo tu voz,1943
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Ojos maulas,1947
Tango,Carlos Di Sarli,Ojos negros,1945
Tango,Carlos Di Sarli,Ojos negros,1945
Vals,Quinteto Pirincho,Olga,6-08
Vals,Quinteto Pirincho,Olga,6-08
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Olvidame,1939
Tango,Francisco Canaro,Olvidao,1932
Tango,"Juan D'Arienzo, voc. Alberto Reynal",Olvidao!,1941
Tango,Carlos Di Sarli,Organito de la tarde,1951
Tango,Carlos Di Sarli,Organito de la tarde,1942
Tango,Carlos Di Sarli,Organito de la tarde,1942
Tango,,Organito de la tarde,
Tango,Pedro Laurenz,Orgullo criollo,1941
Vals,Juan D'Arienzo,Orillas del Plata,1935
Milonga,Quinteto Pirincho,Orillera,2-01
Milonga,Quinteto Pirincho,Orillera,2-01
Milonga,Quinteto Pirincho,Orillera,2-01
Tango,Alfredo Gobbi,Orlando Goñi,1949
Milonga,"Juan D'Arienzo, voc. Alberto Echagüe",Oro de ley,1944
Tango,"Juan D'Arienzo, voc. Alberto Reynal",Orquesta típica,1941
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Orquestas de mi ciudad,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Orquestas de mi ciudad,1943
Tango,"Miguel Caló, voc. Raúl Iriarte",Orquestas de mi ciudad,1944
Tango,"Domingo Federico, voc. Armando Moreno",Otario que andás penando,1954
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Otra noche...,1944
Tango,"Miguel Caló, voc. Raúl Iriarte",Otro tango,1943
Tango,"Miguel Caló, voc. Raúl Iriarte",Oyeme,1947
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Oyendo tu voz,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Pa que seguir,1942
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Pa' los muchachos,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Pa' que bailen los muchachos,1942
Tango,"Miguel Caló, voc. Jorge Ortiz",Pa' que seguir,1943
Vals,Juan D'Arienzo,Pabellón de las rosas,1935
Tango,Domingo Federico,Pachito,1951
Tango,"Juan D'Arienzo, voc. Enrique Carbel",Paciencia,1937
Vals,"Pedro Laurenz, voc. Alberto Podestá",Paisaje,1943
Tango,"Aníbal Troilo, voc. Francisco Fiorentino y Amadeo Mandarino",Pájaro ciego,1941
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Pájaro ciego,1941
Vals,Rodolfo Biagi,Pájaro herido,1941
Vals,"Domingo Federico, voc. Carlos Vidal",Palabra,1946
Tango,"Juan D'Arienzo, voc. Armando Laborde",Palabras amargas,1956
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Palais de glace / Palé de glas,1944
Vals,"Rodolfo Biagi, voc. Alberto Amor",Paloma,1945
Vals,"Aníbal Troilo, voc. Alberto Marino y Floreal Ruiz",Palomita blanca,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Palomita mía,1943
Tango,Juan D'Arienzo,Pampa,1939
Milonga,Juan D'Arienzo,Pampeana,1956
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Pampero,1935
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Pampero,1935
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Pan comido,1946
Tango,Francisco Canaro,Pan duro,1932
Tango,Quinteto Pirincho,Pan nuestro,6-08
Tango,Quinteto Pirincho,Pan nuestro,6-08
Milonga,"Aníbal Troilo, voc. Francisco Fiorentino",Papá Baltasar,1942
Tango,"Ricardo Tanturi, voc. Osvaldo Ribó",Papel picado,1948
Tango,Domingo Federico,Para que bailen,1953
Tango,"Domingo Federico, voc. Carlos Vidal",Para que te quiero tanto,1945
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Para qué vivir así,1953
Vals,"Francisco Canaro, voc. Agustín Irusta","Para tí, madre",1932
Vals,"Francisco Canaro, voc. Agustín Irusta","Para ti, madre",1932
Tango,"Domingo Federico, voc. Oscar Larroca",Para ud. amigo,1948
Tango,"Ricardo Malerba, voc. Antonio Maida",Pasado florido,1945
Vals,Juan D'Arienzo,Pasión,1937
Tango,Edgardo Donato,Pasión criolla,1939
Tango,Osvaldo Pugliese,Patético,1948
Tango,Orquesta Típica Victor,Pato,1926
Tango,"Carlos Di Sarli, voc. Roberto Rufino",Patotero,1941
Tango,", voc. Mario Pomar",Patotero sentimental,1954
Vals,"Miguel Caló, voc. Alberto Podestá",Pedacito de cielo,1942
Tango,Agesilao Ferrazano,Pedacito de cielo,1927
Vals,"Miguel Caló, voc. Alberto Podestá",Pedacito de cielo,1942
Vals,"Aníbal Troilo, voc. Francisco Fiorentino",Pedacito de cielo,1942
Tango,Alfredo Gobbi,Pelele,1950
Tango,Osvaldo Pugliese,Pelele,1945
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Pena mulata,1941
Vals,Juan D'Arienzo,Penas de amor,1935
Tango,"Francisco Canaro, voc. Charlo",Pensalo bien,1929
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Pensalo bien,1938
Tango,"Miguel Caló, voc. Alberto Podestá",Percal,1943
Tango,"Miguel Caló, voc. Alberto Podestá",Percal,1943
Tango,"Domingo Federico, voc. Armando Moreno",Percal,1952
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Percal,1943
Tango,"Miguel Caló, voc. Alberto Podestá",Percal (12604-1),1943
Tango,"Francisco Canaro, voc. Ernesto Famá",Pero aquel muchacho,1932
Tango,"Juan D'Arienzo, voc. Armando Laborde",Pero te sigo queriendo,1955
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Pero... yo sé,1942
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Petitero,1956
Tango,Juan D'Arienzo,Pico blanco,1939
Tango,Quinteto Pirincho,Pimienta,1-17
Tango,Quinteto Pirincho,Pimienta,1-17
Tango,,Pimienta,
Tango,Miguel Caló,Pimienta,1948
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Pinta blanca,1945
Tango,Osvaldo Pugliese,Pinta brava,1949
Tango,"Francisco Canaro, voc. Ernesto Famá",Pipistrela,1933
Tango,Aníbal Troilo,Piropos,1944
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Pituca,1950
Vals,"Francisco Canaro, voc. Ada Falcón",Plegaria,1933
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Plegaria,1940
Vals,"Francisco Canaro, voc. Ernesto Famá",Plegaria,1933
Tango,"Domingo Federico, voc. Armando Moreno",Pobre arlequín,1952
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Pobre gallo bataraz,1942
Milonga,"Miguel Caló, voc. Raúl Iriarte",Pobre negra,1943
Vals,"Domingo Federico, voc. Armando Moreno",Pobre novia,1955
Tango,,Pobre yo,1929
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Pocas palabras,1941
Vals,", voc. Oscar Serpa",Poema triste,1954
Tango,"Rodolfo Biagi, voc. Alberto Amor",Por algo será,1943
Tango,"Adolfo Carabelli, voc. Alberto Gómez",Por dónde andará,1932
Tango,", voc. Oscar Serpa",Por el camino,
Tango,Francisco Canaro,Por esa mujer de carnaval,1933
Tango,"Alfredo Gobbi, voc. Carlos Almada",Por eso canto así,1953
Tango,"Edgardo Donato, voc. Raúl Angelo",Por eso canto así,1953
Tango,"Ricardo Tanturi, voc. Enrique Campos",Por eso canto yo,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Por eso canto yo,1943
Tango,"Rodolfo Biagi, voc. Carlos Saavedra",Por eso grito,1946
Tango,"Miguel Caló, voc. Raúl Iriarte",Por la cuesta arriba,1945
Milonga,"Rodolfo Biagi, voc. Carlos Saavedra",Por la güella,1948
Tango,"Francisco Lomuto, voc. Jorge Omar",Por la vuelta,1939
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Por las calles de la vida,1942
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Por las calles de la vida,1942
Tango,", voc. Oscar Serpa",Por qué le llaman amor,1954
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Por qué no has venido,1945
Tango,Juan D'Arienzo,Por qué razón,1939
Tango,"Osvaldo Pugliese, voc. Roberto Chanel y Alberto Morán",Por qué...?,1945
Tango,"Rodolfo Biagi, voc. Hugo Duval",Por tener un corazón,1951
Vals,"Rodolfo Biagi, voc. Jorge Ortiz",Por un beso de amor,1940
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",Porque canto el tango,1950
Milonga,"Ángel D'Agostino, voc. Ángel Vargas",Porque me siento feliz,1945
Tango,"Domingo Federico, voc. Armando Moreno",Porque perdí su querer,1953
Tango,"Alfredo Gobbi, voc. Ángel Díaz",Porque soy reo?,1949
Vals,"Juan D'Arienzo, voc. Alberto Echagüe",Porque tú me lo pides,1959
Tango,"Adolfo Carabelli, voc. Alberto Gómez (Nico)",Porque?,1931
Milonga,", voc. Mario Pomar",Porteña y nada más,
Tango,", voc. Mario Pomar",Porteño y bailarín,
Tango,"Carlos Di Sarli, voc. Jorge Durán",Porteño y bailarín,1945
Tango,"Miguel Caló, voc. Juan Carlos Fabri",Precio,1950
Tango,"Francisco Canaro, voc. Guillermo Coral y Alberto Arenas",Pregonera,1945
Tango,"Edgardo Donato, voc. Carlos Almada",Preparate pal' domingo,1952
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Príncipe,1946
Vals,"Rodolfo Biagi, voc. Alberto Amor",Prisionero,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Prisionero,1944
Tango,"Ricardo Tanturi, voc. Enrique Campos",Prisionero,1944
Tango,"Francisco Canaro, voc. Charlo",Prisionero,1929
Vals,"Francisco Canaro, voc. Ernesto Famá",Promesa,1933
Tango,"Rodolfo Biagi, voc. Alberto Amor",Pudo ser una vida,1946
Tango,"Miguel Caló, voc. Raúl Iriarte",Pudo ser una vida,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Pueblito de provincia,1943
Tango,"Osvaldo Pugliese, voc. Jorge Vidal",Puente Alsina,1949
Tango,"Domingo Federico, voc. Mario Bustos",Puente Alsina,1949
Vals,"Osvaldo Pugliese, voc. Roberto Chanel",Puentecito de mi río,1944
Tango,"Francisco Canaro, voc. Agustín Irusta",Puentecito de plata,1927
Tango,"Francisco Canaro, voc. Ernesto Famá",Puerto nuevo,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",Puerto nuevo,1933
Tango,Francisco Canaro,Punto bravo,1932
Tango,Osvaldo Pugliese,Punto y coma,1948
Tango,Rodolfo Biagi,Pura clase,1939
Tango,Francisco Canaro,Pura milonga,1932
Vals,Alfredo Gobbi,Puro apronte,1949
Tango,"Ricardo Tanturi, voc. Enrique Campos",Que bien que te queda / Cómo has cambiado,1943
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Qué bien te queda (Cómo has cambiado),1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Qué bien te queda / Cómo has cambiado,1943
Tango,"Domingo Federico, voc. Hugo Roca",Que camine sola / Maldición,1949
Tango,"Miguel Caló, voc. Roberto Arrieta",Qué cosas tiene la vida,1946
Tango,", voc. Fernando Díaz",Que dios la perdone,1931
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Que Dios te ayude,1939
Tango,"Francisco Canaro, voc. Ernesto Famá","Qué hacés, qué hacés",1933
Tango,"Francisco Canaro, voc. Ernesto Famá","Qué hacés, qué hacés",1933
Tango,"Domingo Federico, voc. Carlos Valdéz","Que hacés, que hacés / Ruego engañoso",1951
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Qué importa,1939
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Qué lento corre el tren,1943
Tango,"Héctor Varela, voc. Ernesto Herrera",Que lindo es perdonar,1958
Vals,"Ángel D'Agostino, voc. Ángel Vargas",Qué me pasará,1941
Tango,"Francisco Canaro, voc. Carlos Roldán",Que me quiten lo bailao,1942
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Que me quiten lo bailao,1943
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Que me quiten lo bailao! ...,1943
Tango,"Juan D'Arienzo, voc. Armando Laborde",Que me quiten lo bailao!...,1958
Tango,"Alfredo Gobbi, voc. Héctor Coral",Que me quiten lo bailao!...,1951
Tango,"Miguel Caló, voc. Roberto Arrieta",Qué me van a hablar de amor,1946
Tango,"Aníbal Troilo, voc. Floreal Ruiz",Qué me van a hablar de amor,1946
Tango,"Francisco Lomuto, voc. Jorge Omar",Que nadie se entere,1936
Tango,"Carlos Di Sarli, voc. Jorge Durán",Que no sepan las estrellas,1945
Tango,Juan D'Arienzo,Qué noche,1937
Tango,"Ricardo Tanturi, voc. Enrique Campos",Que nunca me falte,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Que nunca me falte,1943
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Qué podrán decir,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Qué será de ti,1945
Tango,"Carlos Di Sarli, voc. Alberto Podestá",Que solo estoy,1944
Tango,"Héctor Varela, voc. Argentino Ledesma",Qué tarde que has venido,1956
Tango,"Miguel Caló, voc. Raúl Berón",Qué te importa que te llore,1942
Tango,Julio Pollero,Qué vachaché,1928
Tango,"Francisco Canaro, voc. Charlo",Qué vachaché,1928
Tango,"Ricardo Tanturi, voc. Enrique Campos",Que vas buscando muñeca,1943
Tango,"Juan D'Arienzo, voc. Jorge Valdez",Quedémonos aquí,1957
Tango,"Miguel Caló, voc. Roberto Arrieta",Quedó en venir a las 9,1945
Tango,"Rodolfo Biagi, voc. Andrés Falgás",Queja indiana,1939
Tango,"Francisco Canaro, voc. Agustín Irusta y Roberto Fugazot",Queja indiana,1927
Tango,Astor Piazzolla,Quejas de bandoneón,1947
Tango,Pedro Laurenz,Quejas de bandoneón,1952
Tango,,Quejas de bandoneón,
Tango,Rodolfo Biagi,Quejas de bandoneón,1941
Tango,Aníbal Troilo,Quejas de bandoneón,1944
Vals,"Ricardo Tanturi, voc. Osvaldo Ribó",Quejas del alma,1947
Milonga,"Ricardo Tanturi, voc. Enrique Campos",Quién canta mejor que yo,1944
Tango,"Francisco Canaro, voc. Ernesto Famá",Quién hubiera dicho,1932
Tango,"Francisco Canaro, voc. Carlos Galán","Quién más, quién menos",1934
Tango,,Quien te iguala,
Tango,", voc. Santiago Devin (Devincenzi)",Quién te ve,1929
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Quien tuviera 18 años,1944
Tango,"Domingo Federico, voc. Carlos Vidal",Quiéreme como soy,1945
Tango,"Osvaldo Pugliese, voc. Alberto Morán",Quiero verte una vez más,1950
Tango,"Francisco Lomuto, voc. Fernando Díaz",Quiero verte una vez más,1940
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Quiero verte una vez más...,1940
Vals,"Francisco Canaro, voc. Ernesto Famá",Quisiera amarte menos,1933
Milonga,"Domingo Federico, voc. Carlos Vidal",Quisiera pedirle a Dios,1947
Tango,Juan B. Guido,Rabanito,1929
Tango,Alfredo Gobbi,Racing Club,1949
Tango,Carlos Di Sarli,Racing Club,1940
Tango,Ángel D'Agostino,Racing club,1946
Tango,Rodolfo Biagi,Racing club,1950
Tango,Francisco Canaro,Rancho embrujao,1929
Tango,Luis Petrucelli,Ranun,1928
Tango,Juan D'Arienzo,Rawson,1936
Tango,Osvaldo Pugliese,Raza criolla (El Taita),1945
Tango,Ricardo Tanturi,Raza criolla / El taita,1944
Tango,Rodolfo Biagi,Re Fa Si,1940
Tango,Juan D'Arienzo,Re Fa Si,1935
Tango,,Re Fa Si,
Tango,"Miguel Caló, voc. Raúl Iriarte",Rebeldía,1947
Tango,"Ricardo Tanturi, voc. Enrique Campos",Recién,1944
Tango,Quinteto Pirincho,Recordando el 900,3-24
Tango,"Domingo Federico, voc. Carlos Vidal",Recuerdame,1948
Tango,Domingo Federico,Recuerdo,1948
Tango,Osvaldo Pugliese,Recuerdo,1944
,"null, voc. Reynaldo Arias",Recuerdo,
Tango,"Orquesta Típica Victor, voc. Alberto Gómez",Recuerdo,1930
Tango,Orquesta Típica Corrientes (Angosta),Recuerdo,1978
Tango,Ricardo Tanturi,Recuerdo,1942
Vals,"Ricardo Tanturi, voc. Alberto Castillo",Recuerdo,1941
Tango,"Ricardo Tanturi, voc. Alberto Castillo",Recuerdo malevo,1941
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Recuerdos de bohemia,1935
Vals,"Domingo Federico, voc. Enzo Valentino",Recuerdos de una madre,1950
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Remembranza,1948
Tango,"Ricardo Tanturi, voc. Osvaldo Ribó",Remembranza,1947
Tango,"Domingo Federico, voc. Oscar Larroca",Remolino,1946
Tango,"Francisco Canaro, voc. Domingo Conte",Rencor,1932
Tango,"Osvaldo Fresedo, voc. Roberto Díaz",Retazo,1935
Tango,Orquesta Típica Victor,Retintín,1926
Tango,Juan D'Arienzo,Retintín,1936
Tango,"Ricardo Tanturi, voc. Enrique Campos",Rey del tango,1944
Tango,Cayetano Puglisi,Rezongona,1929
Tango,"Juan D'Arienzo, voc. Carlos Casares","Ríe, payaso",1940
Tango,"Juan D’Arienzo, voc. Carlos Casares","Ríe, payaso",1940
Tango,"Francisco Lomuto, voc. Fernando Díaz",Riendo,1940
Tango,Julio De Caro,Risa loca,1926
Tango,"Héctor Varela, voc. Rodolfo Lesica",Risque / Olvídame,1955
Tango,,Rodríguez peña,
Tango,Quinteto Pirincho,Rodriguez Peña,4-15
Tango,Carlos Di Sarli,Rodriguez Peña,1952
Tango,Quinteto Pirincho,Rodríguez Peña,4-15
Tango,Juan D'Arienzo,Rodríguez Peña,1938
Tango,Quinteto Pirincho,Rodriguez Peña,4-15
Tango,Domingo Federico,Rodríguez Peña,1960
Tango,Carlos Di Sarli,Rodríguez Peña,1945
Tango,"Adolfo Carabelli, voc. Alberto Gómez",Rodríguez Peña,1932
Vals,"Aníbal Troilo, voc. Floreal Ruiz",Romance de barrio,1947
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Romántico bulincito,1941
Vals,"Francisco Canaro, voc. Carlos Galán",Ronda del querer,1934
Tango,"Domingo Federico, voc. Armando Moreno",Ronda sentimental,1952
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Rondando tu esquina,1945
Tango,"Osvaldo Pugliese, voc. Roberto Chanel",Rondando tu esquina,1945
Milonga,"Ricardo Malerba, voc. Orlando Medina",Ropa blanca,1943
Milonga,"Aníbal Troilo, voc. Alberto Marino",Ropa blanca,1943
Tango,"Francisco Canaro, voc. Domingo Conte",Rosa de amor,1932
Tango,"Aníbal Troilo, voc. Alberto Marino",Rosa de tango,1944
Milonga,"Carlos Di Sarli, voc. Roberto Rufino",Rosa morena,1942
Tango,"Francisco Canaro, voc. Agustín Irusta",Rosa reseca,1932
Vals,"Carlos Di Sarli, voc. Roberto Rufino",Rosamel,1940
Vals,", voc. Santiago Devin (Devincenzi)",Rosamel,1930
Tango,"Osvaldo Fresedo, voc. Ricardo Ruiz",Rosarina linda,1940
Vals,"Carlos Di Sarli, voc. Alberto Podestá",Rosas de otoño,1942
Tango,"Ángel D'Agostino, voc. Ángel Vargas","Rosita, la santiagueña",1944
Tango,Carlos Di Sarli,Royal Pigall,1944
Tango,Carlos Di Sarli,Royal Pigall / Qué has hecho de mi cariño,1944
Tango,Héctor Varela,Royal Pigall / Qué has hecho de mi cariño,1955
Tango,,Royal Pigall / ¿Qué has hecho de mi cariño?,1954
Tango,Edgardo Donato,Sábado inglés,1953
Tango,Juan D'Arienzo,Sábado inglés,1935
Milonga,"Juan D'Arienzo, voc. Alberto Reynal",Salí de perdedor,1940
Tango,"Alfredo Gobbi, voc. Jorge Maciel",Salto mortal,1950
Vals,"Francisco Lomuto, voc. Jorge Omar","Salud, dinero y amor",1939
,"null, voc. Juan Arvizu","Salud, dinero y amor",
Tango,Domingo Federico,Saludos,1944
Tango,Miguel Caló,Saludos,1944
Tango,"Ricardo Tanturi, voc. Roberto Videla",San José de Flores,1947
Tango,Francisco Canaro,Sangre azul,1927
Tango,Miguel Caló,Sans souci,1944
Tango,Miguel Caló,Sans souci,1944
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Santa milonguita,1939
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Sarampión,1952
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Sarampión,1952
Tango,"Juan D'Arienzo, voc. Armando Laborde",Se acabaron los otarios,1965
Tango,Astor Piazzolla,Se armó / El revuelo,1947
Milonga,Quinteto Pirincho,Se dice de mí,8-02
Tango,"Domingo Federico, voc. Oscar Larroca",Se lo conté al bandoneón,1947
Tango,"Alberto Castillo, voc. Alberto Castillo",Se lustra señor,1946
Tango,", voc. Mario Pomar",Se muere de amor,
Tango,Francisco Canaro,Se viene la maroma,1932
Tango,"Rodolfo Biagi, voc. Alberto Amor",Seamos amigos,1944
,"null, voc. Reynaldo Arias",Secreto,
Tango,"Francisco Canaro, voc. Ernesto Famá",Secreto,1932
Tango,"Osvaldo Fresedo, voc. Roberto Ray",Segui mi camino,1934
Tango,"Ricardo Tanturi, voc. Enrique Campos",Seis días,1946
Tango,"Miguel Caló, voc. Raúl Iriarte",Seis días,1945
Tango,"Aníbal Troilo, voc. Francisco Fiorentino",Sencillo y compadre,1941
Tango,"Domingo Federico, voc. Carlos Vidal",Senda florida,1945
Tango,"Rodolfo Biagi, voc. Jorge Ortiz","Señor, señor",1943
Vals,"Héctor Varela, voc. Raúl Lavié",Señora princesa,1957
Milonga,"Ángel D'Agostino, voc. Ángel Vargas",Señores... yo soy del centro,1945
Tango,Julio De Caro,Sentencia,1926
Tango,Carlos Di Sarli,Sentimiento criollo,1941
Tango,Rodolfo Biagi,Sentimiento gaucho,1942
Tango,Héctor Varela,Sentimiento gaucho,1955
Tango,"Juan D'Arienzo, voc. Osvaldo Ramos",Sentimiento Gaucho,1965
Tango,Francisco Lomuto,Sentimiento gaucho,1942
Tango,"Juan D'Arienzo, voc. Alberto Echagüe",Sepe ñopo ripi tapa / Señorita,1951
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Será lo mejor,1941
Vals,"Rodolfo Biagi, voc. Hugo Duval",Serenata campera,1950
Tango,"Ángel D'Agostino, voc. Ángel Vargas",Serpentinas de esperanza,1946
Tango,Carlos Di Sarli,Shusheta,1940
Tango,"Rodolfo Biagi, voc. Jorge Ortiz",Si de mí te has olvidado,1942
Tango,"Rodolfo Biagi, voc. Alberto Amor",Si la llegaran a ver,1943
Tango,"Ricardo Tanturi, voc. Enrique Campos",Si se salva el pibe,1944
Tango,Alfredo Gobbi,Si sos brujo,1953
Tango,"Juan D'Arienzo, voc. Mario Bustos",Si soy así,1957
Tango,"Francisco Canaro, voc. Ernesto Famá",Si soy así,1933
Tango,"Francisco Canaro, voc. Ernesto Famá",Si soy así,1933
Tango,"Francisco Canaro, voc. Ada Falcón",Si soy así,1933
