Ojos verdes,,vals,Francisco Canaro,Carlos Roldán,1943-05-26,03:22
Ojos verdes,T0370021832,vals,Francisco Canaro,Francisco Amor,1939-05-08,02:37
Ojos verdes,Z0999901747,tango,Francisco Canaro,-,1930-03-20,03:08
Ojos verdes,,vals,Francisco Lomuto,Alberto Rivera,1943-06-29,02:27
"Okey, Míster Tango",,?,Mariano Mores,,,
Olas nocturnas,T0370149395,vals,Miguel Villasboas,-,2001-10--11,02:40
Olas nocturnas,T0370149395,vals,Roberto Firpo,-,,02:47
Olas nocturnas,T0370149395,vals,Roberto Firpo,-,1935-07-24,03:26
Olas nocturnas,T0370149395,vals,Roberto Firpo,-,1936,
Olas nocturnas,T0370149395,vals,Roberto Firpo,-,1954-12-21,02:49
Ole guapa,,tango,,-,,03:15
Ole guapa,,tango,,-,,03:17
Ole tu gracia,,paso doble humoristique,"Eduardo Bianco, Bachicha",,,
Olga,T0370021854,vals,Alfredo De Angelis,-,1954-12-28,02:18
Olga,T0370021854,vals,Ariel Ramírez,-,1975,02:50
Olga,T0370021854,vals,Armando Pontier,-,,01:56
Olga,T0370021854,vals,Francisco Canaro,-,1927-05-30,02:57
Olga,T0370021854,vals,,-,,02:23
Olga,T0370021854,vals,,-,,02:19
Olga,T0370021854,vals,Juan Cambareri,-,1948-08-10,02:12
Olga,T0370021854,vals,Juan Cambareri,-,1950-07-25,02:43
Olga,T0370021854,vals,Juan D'Arienzo,-,,
Olga,T0370021854,vals,Juan D'Arienzo,-,1948--1956,02:20
Olga,T0370021854,vals,Juan D'Arienzo,-,1948-02-18,02:28
Olga,T0370021854,vals,Juan D'Arienzo,-,1956-12-20,02:30
Olga,T0370021854,vals,Miguel Villasboas,-,,02:21
Olga,T0370021854,vals,Rafael Rossi,-unspecified male-,,03:27
Olga,T0370021854,vals,Roberto Firpo,-,,02:11
Olga,T0370021854,vals,Roberto Firpo,-,1946-09-15,02:12
Olga,T0370021854,vals,Tito Martín,-,1951,
Olga,T0370021854,vals,"Quinteto Don Pancho, dir. Francisco Canaro",-,1940-05-22,02:37
Olguita,,tango,Francisco Canaro,-,1927-08-10,02:48
Olhos de ressaca,,?,Astor Piazzolla,,,04:09
Olimar,,tango,,,1912-01-23,
Olimpia,,tango,Francisco Canaro,Ernesto Famá,1939-09-14,02:22
Olimpia,,tango,Francisco Canaro,-,1939-09-14,02:22
Olimpia | Rio de Janeiro,T0370039147,tango,Julio De Caro,,,
Olimpia | Rio de Janeiro,T0370039147,tango,Julio De Caro,-,1927-10-27,02:32
Olímpicos,Z0999900988,tango,Francisco Lomuto,-,1928-06-16,02:50
Olivero,T0370089692,tango,Osvaldo Pugliese,-,1951-12-10,03:01
Olvida corazón,T0373458673,tango,Roberto Firpo,-,1927-10-20,02:56
Olvidad,,?,,Edmundo Rivero,,02:24
Olvídala,T0370153200,tango,Eduardo Bianco,Federico Linae,1935,02:57
Olvídala,T0370153200,tango,Eduardo Bianco,-unspecified male-,1935,03:00
Olvídame,T0370021865,tango,Francisco Canaro,Roberto Maida,1938-11-18,02:40
Olvídame,T0370021865,tango,Juan D'Arienzo,Alberto Echagüe,1939-05-30,02:25
Olvídame,T0370021865,tango,Rafael Canaro,Luis Mariano,,02:40
Olvídame,T0370021865,tango,Rafael Canaro,Luis Mariano,1937,
Olvídame,T0370021865,tango,Rafael Canaro,Luis Mariano,1939,
Olvídame,Z0999900770,tango,Orquesta Típica Victor,-,1928-06-12,02:53
Olvidame para siempre,Z0999901337,tango,Francisco Lomuto,-,1927-06-14,03:23
Olvidando,,?,Juan Carlos Cobián,,1923,
Olvidando,,?,Juan Carlos Cobián,-,,02:48
Olvidao,T0370021876,tango,,Edmundo Rivero,,02:27
Olvidao,T0370021876,tango,Adolfo Carabelli,Charlo,1932-03-18,02:58
Olvidao,T0370021876,tango,"Enrique Francini, Armando Pontier",Julio Sosa,1953-02-27,03:26
Olvidao,T0370021876,tango,Francisco Canaro,-,1932-03-21,03:11
Olvidao,T0370021876,tango,Juan D'Arienzo,Alberto Reynal,1941-07-29,02:42
Olvidao,T0370021876,tango,Osvaldo Pugliese,Juan Carlos Cobos,1953-08-06,03:01
Olvidao,T0370021876,tango,-unspecified guitars-,Charlo,1932-03-21,
Olvidao,T0370021876,tango,-unspecified guitars-,Edmundo Rivero,,02:23
Olvidaste,Z0999900771,tango,Orquesta Típica Victor,-,1928-04-09,02:47
Olvidemos el color,T0464681706,candombe,Ángel F. Condercuri,Alberto Castillo,1960,
Olvidemos todo,T0370650342,tango,Juan D'Arienzo,Jorge Valdez,1963-09-16,02:57
Olvido,Z0000002340,tango,,Roberto Goyeneche,,02:46
Olvido,Z0000002340,tango,Armando Pontier,Roberto Goyeneche,,02:45
Olvido,Z0000002340,tango,Francisco Canaro,Charlo,1935-12-31,02:39
Olvido,Z0000002340,tango,Francisco Canaro,Roberto Maida,1936-03-18,02:36
Olvido,Z0999900025,tango,Horacio Pettorossi,-unspecified male-,1931,02:22
Olvido,Z0999900026,tango,Orquesta Típica Victor,-,1925-11-09,03:14
On n'aime qu'une fois (Kaper),,?,,Tino Rossi,,
Once Again...Milonga,Z0002431250,jazz,Pablo Ziegler,-,1999-02-03,04:26
Once y uno,T0370321279,tango,José Basso,-,1952-12-11,03:07
Onda nueve,T0030263058,tango,Astor Piazzolla,,,06:12
Onda nueve,T0030263058,tango,Sexteto Mayor,-,,01:30
Ondas del Danubio,Z0999900772,vals,Orquesta Típica Victor,-,1931-04-16,03:04
Ondas sonoras,T0370023861,vals,Roberto Firpo,-,1938-07-22,02:25
Ondas sonoras,T0370023861,vals,Roberto Firpo,-,1921,
Onko onni unta vain,,tango,,,,03:57
Opa opa,Z0000001518,?,,Jorge Sareli,,03:04
Open Tango,,electro,,-,,03:46
Operate el trigemino,T0374628155,tango,Minotti Di Cicco,Antonio Buglione,1930,03:00
Oración,T0370039216,tango,,Agustín Magaldi,1933-10-03,03:24
Oración,T0370039216,canción,,"Agustín Magaldi, Pedro Noda",1933-10-03,
Oración,T0370039192,vals,Francisco Canaro,-,1929-05-10,03:31
Oración,Z0999900989,tango,Francisco Lomuto,Jorge Omar,1935-07-04,02:35
Oración,T9007599646,tango,Bachicha,Emilia García,1930,03:23
Oración,T9007599646,tango,Bachicha,Emilia García,1930-05,03:23
Oración,T9007599646,tango,Bachicha,Teresita Asprella,1930,03:23
Oración,,tango,Orquesta Típica Tokio,Ranko Fujisawa,1952,03:26
Oración,T0370039216,?,-unspecified guitars-,"Agustín Magaldi, Pedro Noda",1933-10-03,03:25
Oración a la justicia,T0371091870,?,,Susana Rinaldi,,02:53
Oracion a la propaganda,Z0000339603,?,,Susana Rinaldi,,02:54
Oración campera,T0464002650,zamba,-unspecified guitars-,"Agustín Magaldi, Pedro Noda",,
Oración criolla,T0370212240,tango,,Hernán Salinas,1977-05-09,03:50
Oración flamenca,,paso doble,,,,03:20
Oración rante,Z0000095596,tango,,Edmundo Rivero,1954,02:14
Oración rante,Z0000095596,tango,Alfredo De Angelis,Oscar Larroca,1954-06-23,02:54
Oración rante,Z0000095596,tango,Armando Lacava,Ángel Vargas,1954-04-23,02:53
Oración rante,Z0000095596,tango,Roberto Caló,Enrique Campos,1953,03:14
Oración rante,Z0000095596,tango,Roberto Chanel,Roberto Chanel,,
Oración rante,Z0000095596,tango,Roberto Chanel,Roberto Chanel,1954-06-21,02:47
Oración rante,Z0000095596,tango,Ismael Spitalnik,Aldo Calderón,1954-05-04,02:48
Oración rante,Z0000095596,tango,José Sala,Carlos Yanel,,
Oración rante,Z0000095596,tango,José Sala,Carlos Yanel,1953--1954,02:52
Oración rante,Z0000095596,tango,José Sala,Carlos Yanel,1954,02:55
Oración rante,Z0000095596,tango,Miguel Caló,Alberto Podestá,1954-03-05,03:02
Oración rante,Z0000095596,tango,-unspecified guitars-,Edmundo Rivero,,
Oración rante,Z0000095596,tango,-unspecified guitars-,Jorge Vidal,,02:23
Orchids in the moonlight,,?,,,1944,02:53
Orejitas Perfumadas,,tango,Orquesta Silencio,,,02:14
Organic Walk,,?,,,,04:27
Organillero,,marcha,Edgardo Donato,Horacio Lagos,1941-06-11,03:00
Organito,,?,,Cristóbal Repetto,,02:55
Organito,Z0999901107,tango,"Enrique Delfino, Manuel Parada",Azucena Maizani,1927,03:03
Organito,Z0999901107,tango,Francisco Canaro,-,1927-04-21,03:03
Organito arrabalero,T0371955451,tango,Sexteto Mayor,-,,03:31
Organito callejero,Z0002352444,tango,Orquesta Típica Victor,Francisco Fiorentino,1931-07-07,02:50
Organito de la tarde,T0370021978,?,,Nelly Omar,,04:34
Organito de la tarde,T0370021978,tango,,Susana Rinaldi,,02:30
Organito de la tarde,T0370021978,tango,,Alberto Marino,,02:51
Organito de la tarde,T0370021978,tango,Ariel Ramírez,-,,03:23
Organito de la tarde,T0370021978,tango,Carlos Di Sarli,-,,02:48
Organito de la tarde,T0370021978,tango,Carlos Di Sarli,-,1942-11-30,02:44
Organito de la tarde,T0370021978,tango,Carlos Di Sarli,-,1951-10-23,02:51
Organito de la tarde,T0370021978,tango,Carlos Di Sarli,-,1954-08-31,02:50
Organito de la tarde,T0370021978,tango,Cristóbal Herreros,-,1953-02-22,02:43
Organito de la tarde,T0370021978,tango,Dante Puricelli,-,1951-08-07,02:45
Organito de la tarde,T0370021978,tango,Emilio Balcarce,Alberto Marino,1947-04-09,02:52
Organito de la tarde,T0370021978,tango,Florindo Sassone,Andrés Peyró,1959-10-08,03:06
Organito de la tarde,T0370021978,tango,Florindo Sassone,-,1968-06-03,02:19
Organito de la tarde,T0370021978,tango,Francisco Canaro,,,02:50
Organito de la tarde,T0370021978,tango,Francisco Canaro,Azucena Maizani,1925,03:22
Organito de la tarde,T0370021978,tango,Francisco Canaro,Azucena Maizani,1925-05,03:19
Organito de la tarde,T0370021978,tango,Francisco Canaro,-,,
Organito de la tarde,T0370021978,tango,Francisco Canaro,-,1925,
Organito de la tarde,T0370021978,tango,Francisco Canaro,-,1925--1927,02:50
Organito de la tarde,T0370021978,tango,Francisco Canaro,-,1927-05-13,02:55
Organito de la tarde,T0370021978,tango,Francisco Canaro,-,1961-12,01:50
Organito de la tarde,T0370021978,tango,,-,,02:49
Organito de la tarde,T0370021978,tango,,-,,02:52
Organito de la tarde,T0370021978,tango,,,,02:38
Organito de la tarde,T0370021978,tango,Mariano Mores,-,,02:38
Organito de la tarde,T0370021978,tango,Gabriel Clausi,Chito Faró,1946,03:05
Organito de la tarde,T0370021978,tango,,-,1960,02:49
Organito de la tarde,T0370021978,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1925,03:10
Organito de la tarde,T0370021978,tango,José Libertella,-,,03:15
Organito de la tarde,T0370021978,tango,José Basso,-,1970,02:16
Organito de la tarde,T0370021978,tango,Juan D'Arienzo,-,1967-07-27,02:26
Organito de la tarde,T0370021978,tango,Leo Lipesker,Roberto Rufino,1959-02-05,02:46
Organito de la tarde,T0370021978,tango,Luis Nicolas Visca,,1951,
Organito de la tarde,T0370021978,tango,Luis Nicolas Visca,-,1950,03:07
Organito de la tarde,T0370021978,tango,Luis Nicolas Visca,,1951,03:07
Organito de la tarde,T0370021978,tango,Miguel Villasboas,-,,02:46
Organito de la tarde,T0370021978,tango,Osvaldo Fresedo,-,,02:54
Organito de la tarde,T0370021978,tango,,-,,03:18
Organito de la tarde,T0370021978,tango,Ricardo Pedevilla,-,1950-11-21,02:40
Organito de la tarde,T0370021978,tango,Roberto Firpo,-,,02:42
Organito de la tarde,T0370021978,tango,Roberto Firpo,-,1924,
Organito de la tarde,T0370021978,tango,Roberto Firpo,-,1937,
Organito de la tarde,T0370021978,tango,Roberto Firpo,-,1954-04-02,02:45
Organito de la tarde,T0370021978,tango,Roberto Grela,,,
Organito de la tarde,T0370021978,tango,Rodolfo Biagi,-,1956-03-24,02:22
Organito de la tarde,T0370021978,tango,,,1954--1967,03:17
Organito de la tarde,T0370021978,tango,Trío Central,-,,03:54
Organito de la tarde,T0370021978,tango,Trío Yumba,,,
Organito de la tarde,T0370021978,tango,Nuevo Quinteto Real,,,02:35
Organito de la tarde,T0370021978,tango,Nuevo Quinteto Real,-,,02:49
Organito de la tarde,T0370021978,tango,Quinteto Real,-,,02:46
Organito de la tarde,T0370021978,tango,Sexteto Tango,,,03:38
Organito de la tarde,T0370021978,tango,Orquesta El Arranque,-,,02:52
Organito de la tarde,T0370021978,tango,Orquesta Escuela de tango,-,,03:05
Organito de la tarde,T0370021978,tango,Orquesta Típica Gente de tango,,,02:48
Organito de la tarde,T0370021978,tango,Los Solistas de D'Arienzo,-,,02:18
Organito de la tarde,T0370021978,tango,Orquesta Puglia-Pedroza,-,1951,03:06
Organito de la tarde,T0370021978,tango,-unspecified guitars-,Alberto Gómez,1900--1969,02:31
Organito de la tarde,T0370021978,tango,"-unspecified guitars-, Roberto Grela",,,
Organito de la tarde,T0370021978,tango,,Alberto Marino,,02:49
Organito de suburbio,T0370275458,milonga,Miguel Villasboas,-,,02:31
Organito de suburbio,T0370275458,milonga,Roberto Firpo,-,1951-08-07,02:34
Organito del suburbio,T0370131035,tango,Juan Félix Maglio,Roberto Basso,1929-06-03,03:05
Organito del suburbio,T0370131035,tango,Roberto Firpo,Teófilo Ibáñez,1929-06-26,03:04
Orgías de amor,Z0999900389,tango,José Bohr,-,1926-09-28,03:20
Orgullo criollo,T0370021989,tango,Atilio Stampone,,,04:44
Orgullo criollo,T0370021989,?,Atilio Stampone,-,,04:44
Orgullo criollo,T0370021989,tango,Astor Piazzolla,-,1946-10-07,03:12
Orgullo criollo,T0370021989,tango,José Basso,-,1962,03:00
Orgullo criollo,T0370021989,tango,Julio De Caro,-,1928-09-17,03:02
Orgullo criollo,T0370021989,tango,Osvaldo Pugliese,-,1956-06-21,03:21
Orgullo criollo,T0370021989,tango,Pedro Laurenz,-,,02:56
Orgullo criollo,T0370021989,tango,Pedro Laurenz,-,1941-09-05,02:54
Orgullo criollo,T0370021989,tango,Pedro Laurenz,-,1966,
Orgullo criollo,T0370021989,tango,Sexteto Mayor,,,03:48
Orgullo criollo,T0370021989,tango,Sexteto Mayor,-,,03:49
Orgullo criollo,T0370021989,tango,Sexteto Mayor,-,1983-01-21,03:48
Orgullo criollo,T0370021989,tango,Orquesta Típica Brodman-Alfaro,-,1931,02:57
Orgullo criollo,T0370021989,tango,Color Tango,-,1996,03:18
Orgullo criollo,T0370021989,tango,Los siete del tango,-,1967-05-29,03:05
Orgullo puntano,,zamba,-unspecified guitars-,"Alberto Vila, Alberto Gómez",,
Orgullo tanguero,T0370469650,tango,,Alberto Gómez,,02:12
Orgullo tanguero,T0370469650,tango,Alfredo De Angelis,Lalo Martel,1959-08-18,03:09
Orgullo tanguero,T0370469650,tango,Leo Lipesker,Roberto Rufino,1959-08-20,02:42
Orgullo tanguero,T0370469650,tango,Luis Stazo,Julián Centeya,1972-07-12,02:54
Orgullo tanguero,T0370469650,tango,Luis Stazo,Ángel Vargas,,02:45
Orgullo tanguero,T0370469650,tango,Jorge Dragone,Argentino Ledesma,,02:52
Orgullo tanguero,T0370469650,tango,Pedro Maffia,Alberto Gómez,1959--1960,03:08
Orgullo tanguero,T0370469650,tango,,,,01:58
Orgullo tanguero,T0370469650,?,-unspecified guitars-,Alberto Gómez,1900--1969,02:08
Orgullo tanguero,T0370469650,tango,,Jorge Durán,,
Orgullosa,Z0999900159,tango,Francisco Lomuto,-,1929,03:21
Orgullosa,Z0999900158,tango,Orquesta Típica Victor,-,1926-09-14,03:05
Oriente,T0370214359,tango,Juan Sánchez Gorio,Luis Mendoza,,
Oriente,T0370214359,tango,Juan Sánchez Gorio,Luis Mendoza,1944-08-18,03:27
Oriente,T0370214359,tango,Juan Sánchez Gorio,Luis Mendoza,1952,03:22
Oriente,T0370214359,tango,Lucio Demare,Horacio Quintana,1944-10-11,03:09
Origami,,?,,-unspecified female-,,03:45
Orillas del plata,T0370022017,vals,Adolfo Pérez,-,1949-07-27,02:43
Orillas del plata,T0370022017,vals,,,,02:35
Orillas del plata,T0370022017,vals,Juan D'Arienzo,-,1935-12-31,02:50
Orillas del plata,T0370022017,vals,Juan Bautista Guido,,,
Orillas del plata,T0370022017,vals,Juan Bautista Guido,-,1929-11-04,03:24
Orillas del plata,T0370022017,vals,Juan Félix Maglio,Carlos Viván,1930-03-15,03:11
Orillas del plata,T0370022017,vals,Juan Félix Maglio,-,1928-02-03,02:46
Orillas del plata,T0370022017,vals,Juan Félix Maglio,-,1928-02-06,02:46
Orillas del plata,T0370022017,vals,Miguel Villasboas,,1979,02:51
Orillera,T0370504258,?,Héctor Varela,-,,02:27
Orillera,T0370504258,milonga,"Quinteto Pirincho, dir. Francisco Canaro",-,1960-02-01,02:26
Orillera,T0370504258,milonga,"Quinteto Pirincho, dir. Francisco Canaro",-,1960-12-01,02:27
Orillera,T0370504258,tango,La Tubatango,-,,02:34
Orlando Goñi,T0370057650,tango,,Ricardo Olivera,2009,02:58
Orlando Goñi,T0370057650,tango,Aníbal Troilo,,1950,04:05
Orlando Goñi,T0370057650,tango,Aníbal Troilo,-,,03:57
Orlando Goñi,T0370057650,tango,Aníbal Troilo,-,1952,04:07
Orlando Goñi,T0370057650,tango,Aníbal Troilo,-,1965-01-19,04:01
Orlando Goñi,T0370057650,tango,Sexteto Mayor,-,,03:06
Orlando Goñi,T0370057650,tango,Sexteto Mayor,-,1979-01-17,03:06
Orlando Goñi,T0370057650,tango,Orquesta Matos Rodríguez,-,2005,02:52
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Alfredo J. Gobbi,-,1949-03-24,03:34
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Argentino Galván,,1958,01:13
Orlando Goñi | A Orlando Goñi,T0370057650,tango,,-,,02:25
Orlando Goñi | A Orlando Goñi,T0370057650,tango,,-,,03:17
Orlando Goñi | A Orlando Goñi,T0370057650,tango,"Horacio Salgán, Ubaldo Aquiles De Lio",,,02:12
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Juan D'Arienzo,-,1966-11-17,
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Juanjo Domínguez,-,,03:14
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Osvaldo Pugliese,,,03:20
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Osvaldo Pugliese,-,,03:19
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Osvaldo Pugliese,-,1965,03:23
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Osvaldo Pugliese,-,1968,
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Trío Garufa,,2004,03:56
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Orquesta Típica Fernández Fierro,-,,02:43
Orlando Goñi | A Orlando Goñi,T0370057650,tango,Puro Apronte,-,,03:33
Oro,T0370407605,?,Juan Sánchez Gorio,Luis Mendoza,1957-04-01,
Oro de ley,T0370221730,milonga,Juan D'Arienzo,Alberto Echagüe,1944-12-15,02:14
Oro falso,T0370242059,tango,Astor Piazzolla,Francisco Fiorentino,1945-11-23,03:23
Oro muerto,T0370153222,tango,"Eduardo Bianco, Bachicha",Juan Raggi,1926,03:28
Oro muerto,T0370153222,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1926,02:47
Oro muerto,T0370153222,tango,Roberto Firpo,-,1927-06-03,03:10
Oro muerto | Jirón porteño,T0370153222,tango,"Eduardo Bianco, Bachicha",Juan Raggi,1926,03:25
Oro viejo,,vals,Francisco Canaro,Charlo,1931-03-27,03:06
Oro y diamantes,T0370484460,tango,,Héctor Mauré,,02:41
Oro y diamantes,T0370484460,tango,Juan D'Arienzo,Osvaldo Ramos,1970-08-13,02:55
Oro y gris,T0370876666,tango,Mariano Mores,,,03:06
Oro y gris,T0370876666,tango,Mariano Mores,Ginamaría Hidalgo,,
Oro y gris,T0370876666,tango,Mariano Mores,-,,02:48
Oro y gris,T0370876666,tango,Mariano Mores,-,1970,02:46
Oro y plata,T0370065681,milonga,,Charlo,,02:47
Oro y plata,T0370065681,tango,,,,05:12
Oro y plata,T0370065681,candombe,,-unspecified female-,,03:16
Oro y plata,T0370065681,candombe,Julián Plaza,Susana Rinaldi,,02:54
Oro y plata,T0370065681,milonga,-unspecified orchestra-,Charlo,1951-12-18,02:46
Oro y seda,T0370187271,tango,"Guillermo Barbieri, José Ricardo",Carlos Gardel,1925,
Oro y seda,T0370187271,tango,Osvaldo Fresedo,Ada Falcón,1925,
Oro y seda,T0370187271,tango,Osvaldo Fresedo,-,1925-02-05,02:55
"Oro, copa, espada y basto",T0370357199,tango,-unspecified guitars-,Agustín Magaldi,1935-10-31,03:23
Orquesta de señoritas,T0371238300,?,,Susana Rinaldi,,03:51
Orquesta típica,Z0000059171,tango,Juan D'Arienzo,Alberto Reynal,1941-10-24,02:30
Orquestas de mi ciudad,T0370206215,tango,Aníbal Troilo,Francisco Fiorentino,1943-12-17,03:18
Orquestas de mi ciudad,T0370206215,tango,Miguel Caló,Raúl Iriarte,1944-01-28,02:46
Orquestas de mi ciudad,T0370206215,tango,,Alberto Podestá,1955,02:00
Orquídeas a la luz de la luna,Z0999900544,tango,Francisco Canaro,Ernesto Famá,1934-06-07,03:23
Orquídeas en la medianoche,,,,,,
Orquídeas negras,T0370131091,vals,Osvaldo Fresedo,-,1925--1928,
Orsi,Z0999902096,tango,,-,1928,02:46
"Os beso la mano, madame",T8020475724,fox trot,,Agustín Magaldi,1929,
"Os beso la mano, madame",T8020475724,tango,Luis Petrucelli,Roberto Díaz,1929-10-16,03:24
"Os beso la mano, madame",T8020475724,fox trot,-unspecified orchestra-,Roberto Díaz,,
Osaka,Z0999901764,shimmy,Francisco Canaro,Ada Falcón,1929-11-29,02:52
Oscar,T0464117063,tango milonga,Miguel Villasboas,-,,02:48
Oscarcito,,tango,Osvaldo Fresedo,-,1922--1925,
Oscarinadas,,fox trot,Oscar Alemán,,,02:23
Ostansja,,tango,,Pjotr Lectcenko,,03:12
Ostinato,T0373923444,?,Beba Pugliese,,,03:28
Ostinato tango,T0373077270,tango,Rodolfo Mederos,-,,07:08
Osvaldo,T0370131115,tango,Osvaldo Fresedo,-,1927-07-13,03:02
Otario,,electro,,-unspecified female-,,03:08
Otario que andás penando,T0370022028,tango,Domingo Federico,Armando Moreno,1954-04-07,02:59
Otario qué andás penando,T0370022028,tango,Francisco Canaro,Charlo,1931-11-04,03:17
Otario que andás penando,T0370022028,tango,Leopoldo Federico,Julio Sosa,1963-02-22,02:26
Otario que andás penando,T0370022028,tango,,Carlos Gardel,1932-07-22,02:08
Otario!,Z0999901338,tango,Juan Félix Maglio,Carlos Viván,1928,03:04
Otlob inaiya,,tango,,,,03:27
Otoñal,,tango,Francisco Canaro,-,1931-07-01,03:02
Otoñal,,tango,José Colángelo,-,,04:09
Otoño,T0370022039,super tango,Eduardo Bianco,,,
Otoño,T0370022039,tango,Eduardo Bianco,-,1929,02:51
Otoño,T0370022039,tango,Francisco Canaro,-,1930-09-13,03:54
Otoño,Z0999900390,tango,Osvaldo Fresedo,-,1927,03:18
Otoño porteño,T0046988797,tango,Astor Piazzolla,,,06:41
Otoño porteño,T0046988797,tango,Astor Piazzolla,-,,10:06
Otoño porteño,T0046988797,tango,,,,04:53
Otoño porteño,T0046988797,tango,,,,06:13
Otoño porteño,T0046988797,tango,,-,,03:55
Otoño porteño,T0046988797,tango,,-,,04:54
Otoño porteño,T0046988797,tango,,,,04:55
Otoño porteño,T0046988797,tango,,,1974,
Otoño porteño,T0046988797,tango,Hugo Díaz,-,,04:53
Otoño porteño,T0046988797,tango,Raúl Miguel Garello,,,
Otoño porteño,T0046988797,tango,Raúl Miguel Garello,-,,03:57
Otoño porteño,T0046988797,electro,,,,03:03
Otoño porteño,T0046988797,tango,,-,,05:01
Otoño porteño,,?,Quinteto Astor Piazzolla,,,
Otoño porteño,T0046988797,tango,QuinTango,-,2008,06:23
Otoño porteño,T0046988797,tango,Ensemble Hyperion,-,2005-03,05:47
Otra copa y se acabó,T0370075312,tango,Francisco Canaro,Charlo,1928,02:58
Otra copa y se acabó,T0370075312,tango,Francisco Canaro,Charlo,1928-08-03,
Otra cosa es con jalea,,ranchera,Antonio Cerviño,"Antonio Cerviño, Sombra Deval",,
Otra esquina,T0420884725,electro,Otros Aires,-unspecified male-,,04:29
Otra luna,T0373702103,electro,Carlos Libedinsky,,,03:39
Otra luna,T0373702103,electro,Carlos Libedinsky,-,,03:38
Otra noche,T0370214371,tango,,Mercedes Simone,1937,
Otra noche,T0370214371,tango,,Alberto Gómez,,
Otra noche,T0370214371,tango,Carlos Di Sarli,Alberto Podestá,1944-04-13,02:41
Otra noche,T0370214371,tango,Emilio Balcarce,Alberto Castillo,1944-08-08,03:08
Otra noche,T0370214371,tango,Francisco Canaro,Carlos Roldán,1944,02:33
Otra noche,T0370214371,tango,Francisco Canaro,Carlos Roldán,1944-02-16,02:35
Otra noche,T0370214371,tango,Juan Carlos Cambón,Mercedes Simone,,02:57
Otra noche,T0370214371,tango,Juan Carlos Cambón,Mercedes Simone,1944,02:57
Otra noche,T0370214371,tango,Leopoldo Federico,,,
Otra noche,T0370214371,tango,Jorge Dragone,,,02:52
Otra noche,T0370214371,tango,Armando Cupo,Miguel Montero,,02:25
Otra noche,T0370214371,tango,-unspecified orchestra-,Tania,1944-03-24,02:51
Otra noche,T0370214371,tango,-unspecified orchestra-,Mercedes Simone,1928--1942,02:54
Otra noche,T0370214371,tango,,Alberto Gómez,1929--1944,03:25
"Otra noche en ""La Viruta""",T0421648249,electro,Otros Aires,-unspecified male-,,04:14
Otra sanata,,tango,,,,03:38
Otra vez,T0370022040,tango,Francisco Lomuto,Jorge Omar,1938-06-09,02:40
Otra vez,,?,Juan Carlos Cáceres,Juan Carlos Cáceres,,03:54
Otra vez,Z0999900391,tango,Osvaldo Fresedo,-,1927-09-27,02:53
Otra vez Buenos Aires,T0370989460,tango,Sexteto Tango,Jorge Maciel,1969-10-21,03:09
Otra vez carnaval,T0370115324,tango,Carlos Di Sarli,Jorge Durán,1947-01-14,02:51
Otra vez carnaval,T0370115324,tango,Orquesta Típica Porteña,Roberto Goyeneche,,02:48
Otra vez carnaval | Noche de carnaval,T0370115324,tango,Carlos Di Sarli,Roberto Rufino,1942-01-03,02:44
Otra vez carnaval | Noche de carnaval,T0370115324,?,José Libertella,,,
Otra vez carnaval | Noche de carnaval,T0370115324,tango,Orquesta Típica Porteña,Roberto Goyeneche,,02:51
Otra vez el viejo,Z0999901918,tango,Francisco Canaro,Charlo,1928-03-14,02:53
Otra vez Esthercita,T0370960749,tango,Aníbal Troilo,Roberto Goyeneche,1968-12-04,02:50
Otra vez María,,?,Orquesta Típica Porteña,Roberto Goyeneche,,04:01
Otro,T0414760056,tango,Daniel Melingo,-,,01:12
Otro amor ha de llegar,T0370131126,tango,Julio De Caro,Héctor Farrel,,02:25
Otro ángel para el cielo,T0370398814,tango,Ricardo Tanturi,Alberto Guzmán,1959-01-29,03:02
Otro brain,T0373848760,electro,San Telmo Lounge,-unspecified male-,,03:35
Otro Puente Alsina,T0420884703,electro,Otros Aires,-unspecified female-,,03:15
Otro regreso,,tango,Orquesta Puglia-Pedroza,Oscar Nelson,,02:39
Otro trago,,tango,Francisco Canaro,-,1927-01-11,02:48
Otros tiempos y otros hombres,T0370245332,tango,,Francisco Fiorentino,,02:42
Otros tiempos y otros hombres,T0370245332,tango,Astor Piazzolla,Francisco Fiorentino,1946-05-21,02:46
Our Spanish Love Song,,?,,-,,04:07
Ouro e prata (Oro y plata),T0370065681,tango,Francisco Canaro,Dalva de Oliveira,1957-05-24,02:50
Ouverture De 'Songe D'Une Nuit D'Eté',,tango,,-,,02:57
Ovejitas blancas,,?,,René Varela,1953,
Oxidado,Z0001169969,tango,Color Tango,-,2005-03--07,03:23
